I1,C5,C6,S1,C5_Prime,S2_Prime,industry_3,industry_4,market_cap,C6,T3,T4,T5,C6_Prime,industry_1,industry_2,market_cap,Y1,Y2
EXLS,0.13840451088609323,0.6816247591972318,0.2647195602088796,0.742292029079167,-0.14144365777414145,0,0,-0.4961740947644787,0.6816247591972318,0.31567069809598375,0.2593073136901692,0.3929271753935443,1.6923479728401933,0,0,-0.4961740947644787,0,1
EXPR,-1.2638778143359306,-0.8799325796086128,1.122838550211967,0.7702592252008369,0.32529038053965975,0,1,0.9223673257805889,-0.8799325796086128,1.084744009317167,0.7701626373304779,0.9019507805262377,-0.7528092439315525,0,0,0.9223673257805889,1,0
EYET,-0.28698243279458546,0.3119997730072039,-0.5118833627031111,0.9015035834593134,-0.7078481751896499,0,0,0.22058771663146998,0.3119997730072039,-2.168519052466923,-1.8023628482512324,-1.6637293811672982,1.1390252744941436,1,0,0.22058771663146998,0,1
FACE,1.039697257754492,0.11486238958811539,-0.13511656717995377,-1.4144062392265295,-0.3396062149961495,0,0,0.1511624454665357,0.11486238958811539,-0.2612483689546609,-0.1928355479912125,-0.24619521023731952,0.8372660372385853,1,0,0.1511624454665357,0,1
FANG,-0.17309864460241936,-0.5645271985424865,-0.5539804084386903,-0.5684933089742928,0.20716537885745667,0,0,0.7006073445982548,-0.5645271985424865,0.7907308199451729,0.505469877702744,0.4159057441195241,-0.7528092439315525,0,0,0.7006073445982548,1,0
FB,-4.394495633370519,-4.418564882778479,1.1753168597231354,0.5959030552848664,-1.0449341269001384,0,0,5.070047608419074,-4.418564882778479,0.9725205089964954,0.7701626373304779,0.7278412903079492,0.7760476834178225,0,1,5.070047608419074,0,1
FCL,-0.4582234015254741,-1.361068948729943,0.9561823118687222,-1.3584363774058013,1.326553457070681,0,0,1.5808207151986862,-1.361068948729943,0.5025435298000194,0.2969556672934864,0.6461885025050069,1.6740998508517144,0,0,1.5808207151986862,0,0
FFN,0.16706974164722332,0.6816247591972318,1.3719343108870252,0.6975839714402402,0.7550611273472211,0,0,-0.8016333713270951,0.6816247591972318,1.399227524129841,1.158257773016248,1.493811147907867,-0.7528092439315525,0,1,-0.8016333713270951,1,0
FIO,-1.1150190189605493,-0.5436347944645601,0.028687342300081714,1.0292094193570402,-0.4260666340625733,0,0,0.7678956206381757,-0.5436347944645601,0.3847137949526021,0.26562370122257895,0.13176647573788353,1.2104818893370937,1,0,0.7678956206381757,0,1
FIRE,0.3517630791391739,0.4784983091644764,0.20838201409551116,0.13005473481013455,0.5852183743814525,0,0,-0.24314380411259962,0.4784983091644764,0.5096671523725739,0.4360021244490659,0.46761247625158525,1.3941306938148732,0,1,-0.24314380411259962,0,1
FIVE,-0.6907314988633408,-0.22022412325287338,0.2367579179497666,0.793667392629718,-1.1100516827940656,0,1,0.40405696765965643,-0.22022412325287338,0.1891442976462979,0.2081595623390217,-0.3519591240316148,0.8372660372385853,0,0,0.40405696765965643,0,1
FLT,-1.1282648865145743,-0.5825072704812126,0.42442356413983395,0.9929909770310483,-0.13132039270680412,0,0,0.9929279486821229,-0.5825072704812126,1.080460440158989,0.9288377088416744,1.1950462982505945,-0.7528092439315525,0,1,0.9929279486821229,1,1
FLTX,-0.14857495947813357,0.059187894147692224,1.7392233533725294,0.3172432396579761,0.1830157208005897,0,0,0.19271281566309742,0.059187894147692224,1.7126512662126696,1.2274974671199752,1.7778621967002282,0.8372660372385853,0,1,0.19271281566309742,0,1
FN,-0.12414391064805519,-0.05506165087114349,0.37265450791492927,0.11227638465825988,0.21706214885345607,0,0,-0.26153726560035817,-0.05506165087114349,0.6685224228995125,0.4997566992358529,0.45157405870850376,-0.7528092439315525,1,0,-0.26153726560035817,1,1
FNET,1.3448025916150839,1.7127812993304534,-0.39087438145049613,0.3087510936820579,0.19653836466679014,0,0,-1.6143886218377137,1.7127812993304534,-1.2894493375356397,-0.9013649009178629,-1.2101842710551352,-0.7528092439315525,1,0,-1.6143886218377137,1,1
FOLD,0.4015805526744734,0.6816247591972318,-0.3521793587721559,0.3355925588925924,0.2697897085531033,0,0,-0.38893366026020126,0.6816247591972318,-0.8109766546193947,-0.6421521333908113,-0.669559919785833,-0.7528092439315525,1,0,-0.38893366026020126,0,0
FOXH,0.41006654945546667,0.8331370564397643,-1.3305833313506803,0.5299633205849824,-0.13582361370206394,0,0,-0.5663979871758194,0.8331370564397643,-1.9919472679651862,-1.3879073912300353,-1.6793891841402504,0.9512181139140561,1,0,-0.5663979871758194,0,1
FRAN,-0.43450536646855664,-0.2723058358375797,0.8364346665047412,0.2934100303921362,-0.5610027102830465,0,1,0.4439775504059793,-0.2723058358375797,1.2650438793512726,0.943208343099464,0.9546706123584388,1.2941251623265544,0,0,0.4439775504059793,0,1
FRP,-0.16656234182394225,-1.4302239891666115,-0.27705841774803747,-1.9430366021865042,0.5896000065447046,1,0,1.4626835294055405,-1.4302239891666115,-0.1908664393922368,-0.20053269629910075,0.08344506349933246,-0.7528092439315525,0,0,1.4626835294055405,1,0
FSL,-2.334651640699554,-2.0799335932232834,2.1845312308944385,0.7588703579235476,1.5277226203170713,0,0,1.9985636165371745,-2.0799335932232834,2.283562613977214,1.7304784147663006,2.439814076253442,-0.7528092439315525,1,0,1.9985636165371745,1,1
FSLR,-0.9837580198775514,-1.1581985711619018,0.917092414747654,-0.152919014026672,0.8054206115308605,0,0,1.3149110766919208,-1.1581985711619018,0.8728986871213903,0.8057495844162494,0.5861070595289105,1.1734297811135217,1,0,1.3149110766919208,0,1
FSTC,0.5794192367670224,0.3119997730072039,-0.6410562427941079,-0.4508348843152112,-0.43936467501080756,0,0,-0.3490131426558146,0.3119997730072039,-0.559653635659268,-0.4189203887820547,-0.42516367246356546,-0.7528092439315525,0,1,-0.3490131426558146,1,0
FTD,0.06355253593408536,-0.8322586850383596,-0.43036729561201337,-1.3552833855333042,-2.068516863324466,0,0,0.6109219265801109,-0.8322586850383596,0.673389970477926,0.48828964678991904,0.22203086358870697,-0.7528092439315525,0,1,0.6109219265801109,0,1
FTNT,-0.8974219192165711,-0.5645271985424865,0.7736310571759005,0.625054533010735,-0.10577851059221521,0,0,0.35813152594270153,-0.5645271985424865,0.7352958662388861,0.6332902809433706,0.5616447570714712,1.7712779301065549,1,0,0.35813152594270153,0,0
FUQI,0.5470897862118966,0.20288695272123128,-0.10121588612299386,-0.55733660336597,0.14120265320036307,0,0,-0.561492773048877,0.20288695272123128,-0.6837143797150662,-0.3935810051450508,-1.1402212772160005,1.2505600737322131,1,0,-0.561492773048877,0,1
G,-2.1789293837729886,-1.8388634548988259,0.8157281029114799,0.8746972923279197,-0.473960328108382,0,0,1.5299905108660627,-1.8388634548988259,0.6504117107669574,0.5450887938207984,0.40280221935878024,-0.7528092439315525,0,0,1.5299905108660627,1,1
GASS,1.0110671174465358,0.026955655602019058,-0.39087438145049613,-1.4997021207780548,-1.3597528770541647,1,0,0.05494966733015179,0.026955655602019058,-0.3436404483075582,-0.3030460405954853,-1.2492278338326948,-0.7528092439315525,0,0,0.05494966733015179,1,0
GEVO,0.2700579606648384,0.18035636018964377,0.7522304046177434,-0.16610008895316572,-0.04782218774160086,0,0,-0.024877328765427434,0.18035636018964377,0.8145077140068625,0.5840708535543562,0.8805325975327147,0.9096397719976668,0,1,-0.024877328765427434,0,1
GGL,-0.9754669032671094,-1.3569229500860398,-0.6410562427941079,-0.4869086110170746,0.8181787407919817,0,0,1.373089319387358,-1.3569229500860398,-1.1192412402977838,-0.869814951604794,-0.7163361759771543,0.8054559612036911,1,0,1.373089319387358,0,1
GGS,-0.19960903851927234,0.11486238958811539,0.6414863557320353,0.4792641405848519,0.07559043649717849,0,0,-0.20335898982503517,0.11486238958811539,0.17709938644021272,-11.58075129031232,0.28842009359422455,-0.7528092439315525,0,0,-0.20335898982503517,1,0
GGXY,1.387189086371821,1.0231203263376443,1.122838550211967,-0.6516023462129167,-0.5486702094838828,0,1,-0.6990858152785603,1.0231203263376443,-0.2780380006763044,0.012810169111045952,-0.8236850976007073,1.452184002599589,0,0,-0.6990858152785603,0,1
GHDX,0.28425053330555705,0.676852710693899,-0.43036729561201337,0.5092980714019797,-1.1647831791306116,0,0,-0.6126603073094489,0.676852710693899,-1.1399424286256181,-0.7480541516852168,-1.3841852871803315,-0.7528092439315525,0,1,-0.6126603073094489,1,0
GKIS,-0.6003821467336153,-0.5115817086609064,0.059831743592750536,0.20750298154437244,1.647309453637056,0,0,0.18646688837306782,-0.5115817086609064,-1.1905611676369567,-0.955007162266758,-1.197310323995637,-0.7528092439315525,1,0,0.18646688837306782,1,1
GLOG,-0.8694790677553477,-1.3554059718218783,-0.03516318614619789,-0.6646103779023,-1.48739009881655,1,0,1.1160176903599226,-1.3554059718218783,0.8145077140068625,0.5729967966035692,0.7900941644882635,-0.7528092439315525,0,0,1.1160176903599226,1,0
GLUU,0.0888186063046685,0.1518614522305686,0.4995445051639524,0.07512142781601847,0.2892120350019625,0,0,-0.274188921388738,0.1518614522305686,0.9284970691409699,0.6548510090654758,0.8178632145384749,0.6771273709804052,0,1,-0.274188921388738,0,1
GMAN,0.6260863169575563,0.5833775299709841,0.5239440514034873,-0.14054745839400454,-0.6850241468042242,0,1,-0.6343986785146237,0.5833775299709841,0.18616997432870097,0.08884302835804847,-0.09180063071917718,-0.7528092439315525,0,0,-0.6343986785146237,1,1
GMED,-1.2846359553986302,-0.028330301854182796,0.2367579179497666,2.0903207772487673,1.0293491799138832,0,0,-0.09611859603446647,-0.028330301854182796,-0.01894049788334365,-0.015467301300588281,0.049409645655053853,-0.7528092439315525,1,0,-0.09611859603446647,1,1
GMET,-0.25747009316335673,0.6816247591972318,0.2647195602088796,1.3702173530321236,1.3948555294636273,0,0,-0.8016333713270951,0.6816247591972318,-0.013486753669047977,-0.022590982723979094,0.1646560584241145,-0.7528092439315525,0,0,-0.8016333713270951,1,0
GMTN,1.0740325672712403,0.489518120433343,0.09047781302943499,-0.9328425972261954,0.046140850809928025,0,1,-0.18542297106490402,0.489518120433343,-1.716216033632052,-1.1011853147772315,-1.9626329092251253,0.8718436709704577,0,0,-0.18542297106490402,0,1
GNMK,1.2527387261584921,0.8013818356853986,-0.13511656717995377,-0.759898692294072,1.316617073973018,0,0,-1.4064428810662435,0.8013818356853986,-1.18715460741118,-0.7878818171726745,-1.0844651711863256,-0.7528092439315525,1,0,-1.4064428810662435,1,0
GNOM,0.211179649795699,0.4236270281902672,-0.0029718657360901196,0.2701833756208653,0.43957296871569096,0,0,-0.7232991353962065,0.4236270281902672,0.55633318180621,0.4183173129982344,0.616336721354873,-0.7528092439315525,0,1,-0.7232991353962065,1,0
GNRC,-0.9185548923029552,-1.078369242176209,0.7522304046177434,-0.13700347671663832,1.0625228066283863,0,0,0.810751754613982,-1.078369242176209,0.7048897013831205,0.48828964678991904,0.438665317028281,-0.7528092439315525,1,0,0.810751754613982,1,0
GOLF,0.8768185247033065,0.4236270281902672,0.15033701212788575,-0.7367238835132807,0.4467502261343776,0,1,-0.47380302442817473,0.4236270281902672,-0.024168246011350866,0.08203263681179597,-0.6954335357808104,-0.7528092439315525,0,0,-0.47380302442817473,1,0
GOOG,-2.4605559571497366,-1.1335841081027451,0.2647195602088796,2.5691030299846283,-0.9073781843498632,0,0,2.767346180711528,-1.1335841081027451,0.3305822839579223,0.32172700718807823,0.2184850405229131,-0.7528092439315525,0,1,2.767346180711528,1,0
GRPN,-3.3012062206877713,-1.829110612671759,1.1753168597231354,3.1113547353283275,-0.5113374523478473,0,0,1.8845119359792055,-1.829110612671759,0.8165498619632432,0.7236412589019606,0.9650763429662506,1.494598078599739,0,1,1.8845119359792055,0,1
GSAT,-1.0000380881935278,0.11486238958811539,0.6641533478256907,1.8051423142341938,1.1886636853216612,1,0,0.1511624454665357,0.11486238958811539,1.06294424905951,0.7444258786066835,1.064224530601221,-0.7528092439315525,0,0,0.1511624454665357,0,0
GSE,0.6554776223354767,0.20952225255391982,1.5216463079236557,-0.711054576239964,0.6714933641194986,0,0,-0.5663979871758194,0.20952225255391982,1.1871751491158942,1.2360221029269949,1.3168330550670808,-0.7528092439315525,1,0,-0.5663979871758194,1,1
GTEC,1.6155707008346951,0.8013818356853986,-0.06790481211322341,-1.2722212441562082,-0.7804133121300016,0,0,-0.6194571772589542,0.8013818356853986,-0.05648848355756419,0.012810169111045952,-0.5737199910209505,-0.7528092439315525,0,1,-0.6194571772589542,1,1
GTOP,0.8124888847930446,1.1194750209078428,-1.5323843810172146,0.3096857382824547,0.6681339996260235,0,0,-1.2153514343812157,1.1194750209078428,-1.893785068892022,-1.4697930962322214,-1.3428912658764864,-0.7528092439315525,1,0,-1.2153514343812157,1,1
GTXI,0.27252108852323603,0.5720794834208103,-1.3955162777278134,0.3825263150437208,0.662438470122357,0,0,-0.3451058721135729,0.5720794834208103,-2.279469634543839,-1.7859697744346439,-1.5494438716218746,0.5666774144332178,1,0,-0.3451058721135729,0,0
GUID,0.4117177495910834,0.6816247591972318,-0.5970235339552583,0.32009466013504057,1.6654705902718252,0,0,-0.6593776948633409,0.6816247591972318,0.078370301747374,0.061481289420226855,0.3158305683590655,-0.7528092439315525,0,1,-0.6593776948633409,1,1
GWAY,0.11522517701611386,0.27689608244426644,0.8771880864555305,0.21237153614410978,-0.38901900484210605,0,0,-0.5088182154955146,0.27689608244426644,-0.4431290308893855,-0.2551551822238059,-0.14078924896858008,-0.7528092439315525,0,1,-0.5088182154955146,1,1
GXDX,0.8642314455717829,0.6816247591972318,0.09047781302943499,-0.3593626958965073,0.8699903955611622,0,0,-0.26153726560035817,0.6816247591972318,-0.13604907884167994,-0.065800823251001,0.003261129497333703,1.2941251623265544,0,1,-0.26153726560035817,0,1
HCA,-3.096955735156214,-3.2366951588796784,-0.20477291540262374,0.1673187808101537,3.327531585285389,0,0,3.6026151870441008,-3.2366951588796784,-0.0899632549674908,-0.051307426598894076,-0.3117467565830898,0.7487408084177986,0,1,3.6026151870441008,0,1
HCCI,1.411998583204911,2.1330036948458315,-1.3305833313506803,0.7391010732509156,-0.002528398326138411,1,0,-1.636753660531288,2.1330036948458315,-1.3524871709504527,-1.0551186980518008,-1.6793891841402504,-0.7528092439315525,0,0,-1.636753660531288,0,1
HEES,-0.2183280375556698,-0.39048924355644293,0.3462356272999765,-0.23319038892182167,0.9411972124150012,0,0,0.5933669100939772,-0.39048924355644293,0.2739894123993248,0.19519754755794,0.003261129497333703,1.2505600737322131,0,1,0.5933669100939772,0,1
HEM,1.5400759263716037,1.2019387872903664,-2.418465013279415,-0.6289575438892243,-0.13622774099685708,0,0,-1.773176411425561,1.2019387872903664,-1.7410955995949542,-1.2583315646661306,-1.7189939292482226,-0.7528092439315525,1,0,-1.773176411425561,1,1
HERO,0.011797588406245906,-0.16132028966128842,-0.39087438145049613,-0.25902134882293026,-0.14442701141317438,0,0,0.5245268965176099,-0.16132028966128842,0.12945159652315408,0.1624767518247387,-0.04379677530781282,0.7487408084177986,0,0,0.5245268965176099,0,0
HGG,-0.06780722074578001,-0.18648820000068864,0.09047781302943499,-0.17015884569385822,-0.29938912591969885,0,1,0.10523693860764455,-0.18648820000068864,-0.4032460190013863,-0.3355474205257076,0.1207018471596051,-0.7528092439315525,0,0,0.10523693860764455,1,1
HIRE,1.312986425097636,0.8739540922275446,0.09047781302943499,-0.7472635452805177,-0.5205210638804918,0,0,-0.5248476169792576,0.8739540922275446,-0.4985579561220209,-0.3355474205257076,-0.753361900530665,-0.7528092439315525,0,1,-0.5248476169792576,1,0
HITT,0.11353671989565915,0.8331370564397643,-0.20477291540262374,0.9885045399597362,-0.4712734359386012,0,0,-0.3687777001046393,0.8331370564397643,-0.6126313049544011,-0.532184220635381,-0.472082890814592,1.2941251623265544,1,0,-0.3687777001046393,0,1
HLYS,0.15277655051839042,0.3281237964345047,-0.43036729561201337,0.22638112036974453,-0.28316601633435623,0,0,0.20877509592787366,0.3281237964345047,-0.7413083190425847,-0.5773379043136867,-0.7909707312758355,1.7207825819455755,1,0,0.20877509592787366,0,1
HNSN,0.5031070701558475,0.36657360221759183,-1.6797908243867468,-0.25820565316765687,1.4955698235852695,0,0,-0.38893366026020126,0.36657360221759183,-1.579418032115986,-1.2209977026621306,-1.2557976079791058,-0.7528092439315525,1,0,-0.38893366026020126,0,1
HOO,-0.001186187697506651,-0.5115817086609064,1.0688817856079593,-0.7614263769022592,0.02462778368223201,1,0,0.2750307855495745,-0.5115817086609064,1.7934407108866253,1.4325814526326344,1.5614907963905011,-0.7528092439315525,0,0,0.2750307855495745,1,0
HPTX,0.8453551526363997,0.6816247591972318,-0.39087438145049613,-0.33149521632069595,-0.732637396831525,0,0,-0.8016333713270951,0.6816247591972318,0.44855982086235147,0.1624767518247387,0.38962639892323775,-0.7528092439315525,1,0,-0.8016333713270951,1,1
HPY,-0.07412967642729142,0.2597077751959701,-0.3521793587721559,0.4863605834374846,0.35854640340458205,0,0,0.1021002867375812,0.2597077751959701,0.47774235388907493,0.6169939433439258,0.1207018471596051,1.59034572448455,0,0,0.1021002867375812,0,1
HRZ,-0.04557529433383549,-0.5645271985424865,-0.2405746769905158,-0.7715590162208521,-0.8506322272598201,1,0,0.13100648531097375,-0.5645271985424865,0.055201101939891126,0.047678941661886194,0.026446859156365975,-0.7528092439315525,0,0,0.13100648531097375,1,1
HS,-0.7610550589758689,-1.0816737181085212,-0.13511656717995377,-0.4081826883841469,0.6325740799978748,0,0,1.2261621003756498,-1.0816737181085212,0.04689074458327659,0.047678941661886194,0.13176647573788353,1.3620820181414386,0,0,1.2261621003756498,0,1
HTZ,-2.6298694392915913,-2.860742468179925,0.7736310571759005,-0.06184662289843705,0.35781422549374076,0,0,2.5328508569223023,-2.860742468179925,1.4734903870052118,1.1050650455232218,1.4624019525380263,-0.7528092439315525,0,1,2.5328508569223023,1,1
HUN,-2.2474364995940017,-2.4456225788213795,2.1946922015560166,-0.04744629353969017,2.0525720304262256,0,0,2.5792294829808906,-2.4456225788213795,2.0805393944111605,1.8910664229479242,2.332449064566142,0.6771273709804052,1,0,2.5792294829808906,0,1
HURN,0.8085952265481547,0.6816247591972318,-1.3305833313506803,-0.277108529233237,-1.7525437304777718,0,0,-0.38893366026020126,0.6816247591972318,-0.5723494460427188,-0.36023537250750814,-0.43447406006942135,-0.7528092439315525,0,1,-0.38893366026020126,0,1
IBI,-0.04874120020589881,-0.5645271985424865,-0.7795747886480799,-0.7665425465818813,-0.13443651051999167,0,0,0.5437061963778677,-0.5645271985424865,-0.9995524604856012,-0.5864807672574793,-0.7909707312758355,-0.7528092439315525,0,0,0.5437061963778677,1,1
ICFI,1.117090515373173,0.7796069393361811,0.09047781302943499,-0.5943975359194972,-0.8494290954468263,0,0,-0.685555822314643,0.7796069393361811,-0.13604907884167994,-0.08771342497277225,-0.15734468023511158,-0.7528092439315525,0,1,-0.685555822314643,1,1
ICPT,0.8545177463622621,0.6816247591972318,1.1753168597231354,-0.3450272444890324,-0.3279307214679675,0,0,-0.38893366026020126,0.6816247591972318,0.49907065224506236,0.17561975229612126,0.7872994170703209,0.9096397719976668,1,0,-0.38893366026020126,0,1
ICXT,-0.11415780284802828,0.6816247591972318,0.319447239887761,1.1406167509297396,0.79037827614909,0,0,-0.3232435959524855,0.6816247591972318,1.0555322455526233,0.9952070100889508,1.468716926855326,-0.7528092439315525,1,0,-0.3232435959524855,1,0
IFO,2.4170272448554835,2.062925705602411,-1.2677797220218403,-0.7160596929410247,-0.5398980261705019,0,0,-2.254213373536335,2.062925705602411,-2.195517075814053,-1.2209977026621306,-3.10994884107496,-0.7528092439315525,0,0,-2.254213373536335,0,0
IKAN,0.3145580420672232,0.3335449507736915,2.974670171116943,-0.01666807959235361,2.5484977046046025,0,0,-0.3647939661490472,0.3335449507736915,3.5559864992799266,2.931753104800421,3.5617101051912856,1.048797997211442,1,0,-0.3647939661490472,0,1
IL,-0.5832545484241343,-0.3979660100800643,2.122406699210602,0.35039136234142676,0.009639009323446322,0,0,0.26793777617401976,-0.3979660100800643,1.9938752659894976,1.6116486283166411,2.0300288667412842,-0.7528092439315525,0,1,0.26793777617401976,1,0
ILSE,0.2299518110582341,0.2832160323057009,-0.7795747886480799,0.04269661038917726,0.07107821670389215,0,0,-0.24641742580937806,0.2832160323057009,-0.4137825658966333,-0.23941416780536998,-0.7006420686984618,0.9972950556316023,1,0,-0.24641742580937806,0,1
IMI,-0.3952841084224377,-2.9559644348824774,0.37265450791492927,-4.231865185226229,-0.08088819809576082,0,0,2.211288069706384,-2.9559644348824774,0.5234715944855637,0.4360021244490659,0.2361617414821159,-0.7528092439315525,1,0,2.211288069706384,1,0
IMMC,0.4191186751627986,0.4236270281902672,-0.5118833627031111,-0.05001346369356785,-0.6112699033457442,0,0,-0.8431837415236568,0.4236270281902672,-0.787000651762734,-0.5864807672574793,-0.7163361759771543,-0.7528092439315525,1,0,-0.8431837415236568,1,1
INCX,2.246638926826808,1.5660307069453632,-1.9246349995698484,-1.1179526521474512,-0.8509473407661212,0,0,-1.6372624547065044,1.5660307069453632,-1.5834019246911306,-0.9658998088202849,-1.302299160044937,-0.7528092439315525,0,1,-1.6372624547065044,1,0
INET,-0.38476135843967624,0.4236270281902672,0.059831743592750536,1.2175620134048908,-0.2093914678199423,0,0,-0.8431837415236568,0.4236270281902672,-0.42352660766951855,-0.2472710108972885,-0.28530982907840297,-0.7528092439315525,0,1,-0.8431837415236568,1,0
INHX,0.7137808362329966,0.6816247591972318,-0.7795747886480799,-0.13611098432229285,0.1336028261999108,0,0,-1.1646723686778793,0.6816247591972318,-1.4869341935870397,-1.2583315646661306,-1.1781286032301173,-0.7528092439315525,1,0,-1.1646723686778793,1,1
INPC,-0.06772826357008785,0.11486238958811539,-0.06790481211322341,0.2688530845945924,-0.5376267667088457,1,0,0.26437264914447006,0.11486238958811539,0.5897009185847967,0.6494786230364935,0.3929271753935443,1.5404761470925106,0,0,0.26437264914447006,0,1
INVN,-1.136957397048066,-0.2723058358375797,0.5239440514034873,1.474519385186389,-1.029108699158723,0,0,-0.38893366026020126,-0.2723058358375797,0.22601236567798935,0.1624767518247387,0.502522367478655,-0.7528092439315525,1,0,-0.38893366026020126,1,1
INWK,-0.4479379190690883,-0.34803767176035544,-0.9288975288034454,0.20256044897297193,-2.6289074851711,0,0,-0.14501108773045518,-0.34803767176035544,-0.7555974444887132,-0.3685253863890301,-1.0359739336673832,0.8054559612036911,1,0,-0.14501108773045518,0,1
IOMI,0.7597346003533818,0.6816247591972318,0.2647195602088796,-0.20457810700902784,-0.2889289719370332,0,0,-1.1646723686778793,0.6816247591972318,-0.719869188156083,-0.6048813704717336,-0.472082890814592,-0.7528092439315525,1,0,-1.1646723686778793,1,0
IPAS,-0.7897534178293357,0.20952225255391982,-2.0137365754971457,1.584260260479268,-0.31816988542532204,0,0,-0.11668173401598503,0.20952225255391982,-1.3403954394615225,-0.8594007893710792,-1.5643696164339191,2.199381023941652,0,1,-0.11668173401598503,0,1
IPCM,0.9352371113800458,0.6256806674638433,-0.9288975288034454,-0.5410104475343633,0.9233430969817563,0,0,-0.2833230783480989,0.6256806674638433,-0.3342013834597839,-0.1928355479912125,-0.22473853942545874,-0.7528092439315525,0,1,-0.2833230783480989,0,1
IPDN,2.944273882069012,1.637452300314792,-0.4706917003347433,-1.929102952285048,-1.0204937018939966,0,0,-1.6846125142490542,1.637452300314792,-0.8119535069895875,-0.7186567853169624,-0.9188861997314339,-0.7528092439315525,0,1,-1.6846125142490542,1,0
IPGP,-0.4164984083455408,-0.13189961940719452,0.2647195602088796,0.4713487704541627,0.22327278089170038,0,0,0.30635149450051813,-0.13189961940719452,-0.010882628511001174,-0.1024387202041503,-0.2765621585058281,1.3173877720486313,1,0,0.30635149450051813,0,1
IPHI,0.30104013183063133,0.249507408190859,0.7086981107987673,-0.11514741536918252,0.9453105606437309,0,0,-0.3030876357969235,0.249507408190859,0.27863160662814596,0.2338718289483181,0.34292999556175796,1.048797997211442,1,0,-0.3030876357969235,0,1
IPHS,0.521131878604266,-0.0857105030581737,1.308611569293816,-0.9354374861047099,1.5388877745883998,0,0,-0.05279958170619849,-0.0857105030581737,0.20134904689301802,0.122600270829644,0.06837806464909146,-0.7528092439315525,0,0,-0.05279958170619849,1,1
IPI,-1.0706444148212269,-1.6480134520833536,0.12064124709058603,-0.8019012891751378,0.8161646683501084,0,0,2.206000563133428,-1.6480134520833536,0.03599949247868364,0.1624767518247387,0.014882132458792883,1.3417452656146882,0,0,2.206000563133428,0,1
IPMT,0.9462471968062587,0.6816247591972318,-1.0908535476648242,-0.4799723196337377,0.1141436336088304,0,0,-0.3232435959524855,0.6816247591972318,-0.8849822176596166,-0.7382106957878555,-0.5687807723086888,0.8718436709704577,0,1,-0.3232435959524855,0,1
IRWD,-1.3394138649787628,-0.9313159504528048,2.2934428582314634,0.8223570145085037,-0.6068465122776803,0,0,0.5437062167347202,-0.9313159504528048,1.4031347331427715,1.1494692067839622,1.6253371760541604,-0.7528092439315525,1,0,0.5437062167347202,1,1
ISLN,-0.8247150993058882,-0.03103002678275039,-0.5539804084386903,1.2960848309602158,-1.3574843229435705,0,0,-0.012614015042422936,-0.03103002678275039,0.3517611356048555,0.27820619081382836,0.09094306462298357,1.2791835025916491,1,0,-0.012614015042422936,0,1
ITC,-0.1047368958658231,-0.5645271985424865,-1.206970218524004,-0.6776070851548376,-0.8709548679811223,1,0,0.9787769777810654,-0.5645271985424865,0.318992055904367,0.3155583170483404,0.6012697225046321,1.3760883287213683,0,0,0.9787769777810654,0,0
ITLN,0.02414419278096765,0.11486238958811539,-0.5539804084386903,0.12357067406371801,-0.19037585874882956,0,0,-0.9088738058313726,0.11486238958811539,-0.4204601123034633,-0.20053269629910075,-0.17820168089822214,-0.7528092439315525,1,0,-0.9088738058313726,1,1
IVII,1.1761684068953824,1.5384718930315158,-1.4627280327945456,0.3270169967044972,0.8124350066278333,0,0,-1.0493215906540538,1.5384718930315158,-0.10711559426297758,0.08884302835804847,-0.42052205507215223,1.452184002599589,0,1,-1.0493215906540538,0,1
IWA,-0.01355345597418233,-1.1020262914738628,-0.06790481211322341,-1.6577178606961394,0.2669348791094759,1,0,1.2164344498222257,-1.1020262914738628,0.16676041419974977,0.1492597890179429,-0.09989593133914862,-0.7528092439315525,0,0,1.2164344498222257,0,1
JOR,-0.5645559110018763,-0.9995657187054019,0.7086981107987673,-0.6054581856272895,0.42225621905423105,0,0,0.4792819933125114,-0.9995657187054019,0.10562263624842566,0.03379419107576319,-0.2635004410064264,-0.7528092439315525,0,0,0.4792819933125114,1,0
KAR,-1.7018018883262862,-1.4302239891666115,-0.13511656717995377,0.6713517620080481,2.2715161981712897,0,0,1.0220959717524774,-1.4302239891666115,-0.6948791500450908,-0.40199558863667173,-0.583629181155803,-0.7528092439315525,0,0,1.0220959717524774,1,1
KBAY,-0.07234651648067536,0.18035636018964377,0.2922788626959703,0.37023418205420255,0.5843056574598765,0,0,-0.1705314815962033,0.18035636018964377,-0.14252433542399584,0.026820574925994642,-0.28093198844620704,-0.7528092439315525,0,1,-0.1705314815962033,1,1
KCI,-0.9049534164550124,-1.0276033928970503,0.2367579179497666,-0.07976772551188467,0.5260216818107044,0,0,1.6203703532545373,-1.0276033928970503,-0.05938165756375124,-0.05854273071627048,-0.32062450433891027,0.9096397719976668,1,0,1.6203703532545373,0,1
KEYW,0.31503279303060533,-0.14669946302077036,-0.3521793587721559,-0.7100741270060049,-0.46716996124210486,0,0,-0.19211199443542387,-0.14669946302077036,-0.11203789108096804,-0.13967084925072404,-0.004517741862963146,-0.7528092439315525,0,1,-0.19211199443542387,1,1
