I1,C4,S2,T1,T3_Prime,C4,C6_Prime,industry_1,industry_2,Y1,Y2
PFWD,-0.0514494247729166,4.820281565605037,6.220590170099739,0.8448966656724048,-0.0514494247729166,0.0,0,1,1,1
PGTI,-0.022729584801688796,4.564348191467836,6.089044875446846,0.7886208927927237,-0.022729584801688796,0.0,1,0,1,1
PHRM,0.00693492115391497,3.4011973816621555,5.37989735354046,0.8133956036781858,0.00693492115391497,0.0,1,0,1,0
PINN,0.00665261116999354,4.795790545596741,6.066108090103747,0.7774603265766494,0.00665261116999354,0.0,0,0,1,0
PLOW,-0.030450897308127382,4.624972813284271,5.968707559985366,0.8238337521636547,-0.030450897308127382,0.0,1,0,1,1
PLTE,0.005649853106774685,4.442651256490317,6.144185634125646,0.7751167051907102,0.005649853106774685,1.8420157493201932,1,0,0,1
PMII,-0.012548144912838632,4.700480365792417,5.8664680569332965,0.8239144347299188,-0.012548144912838632,0.0,1,0,1,1
PODD,0.00665261116999354,4.276666119016055,5.697093486505405,0.8291266512533303,0.00665261116999354,0.0,1,0,0,1
PPO,0.021872903944552987,5.204006687076795,6.259581464064923,0.8130496534791072,0.021872903944552987,0.0,1,0,1,0
PRAI,0.047434548648868174,4.406719247264253,5.811140992976701,0.7814761914223602,0.047434548648868174,2.274366019525953,0,1,0,1
PRGN,-0.045154848496691075,4.204692619390966,5.910796644040527,0.7903552495154745,-0.045154848496691075,4.228960366379371,0,0,0,1
PRLB,0.03382320623002174,4.356708826689592,5.8916442118257715,0.8220128270931886,0.03382320623002174,2.4264275032025866,1,0,0,1
PRMW,0.04541489706610886,4.406719247264253,5.940171252720432,0.702620760613422,0.04541489706610886,0.0,0,0,0,1
PROJ,0.029424861508276945,4.990432586778736,6.542471960506805,0.8217746346313202,0.029424861508276945,0.0,0,1,0,0
PRSC,0.00684137614730739,4.330733340286331,6.144185634125646,0.8272138062028872,0.00684137614730739,3.5083289579009125,0,1,0,0
PRSS,0.04752158094846331,4.74493212836325,6.22455842927536,0.8482382209596209,0.04752158094846331,2.274366019525953,0,0,0,1
PRTS,0.012946018279928658,4.454347296253507,5.872117789475416,0.8432947882066841,0.012946018279928658,0.0,0,0,1,1
PRVD,-0.00900122191999983,4.406719247264253,5.796057750765372,0.7822699532399258,-0.00900122191999983,0.0,0,0,0,0
PSMI,0.02181132592841911,4.912654885736052,6.274762021241939,0.8485107682013779,0.02181132592841911,0.0,1,0,1,1
PSPT,0.006072283079279064,5.081404364984463,6.180016653652572,0.8183830891670539,0.006072283079279064,0.0,0,1,1,0
PTEK,-0.032698903758153694,3.1354942159291497,5.176149732573829,0.8428486123714314,-0.032698903758153694,0.0,1,0,0,1
PUMP,-0.03023471691106464,4.330733340286331,5.8944028342648505,0.7856354030614349,-0.03023471691106464,1.9258567855541788,1,0,0,1
QLIK,0.012058316862300132,4.532599493153256,6.20050917404269,0.8366589877652376,0.012058316862300132,2.2314431669405645,0,1,0,1
QLTY,0.035379568806444515,4.919980925828125,5.676753802268282,0.7903372492417706,0.035379568806444515,1.8420157493201932,0,0,0,1
QLYS,0.0036730017281200976,4.736198448394496,6.093569770045136,0.8430841139741558,0.0036730017281200976,0.0,0,1,0,1
QNST,-0.05411991916838179,5.075173815233827,6.289715570908998,0.0,-0.05411991916838179,0.0,0,1,1,0
QXM,0.030478263714888373,4.852030263919617,6.364750756851911,0.7795056173220327,0.030478263714888373,0.0,1,0,0,0
RA,0.005264090092373582,5.318119993844216,6.137727054086234,0.7497244684433853,0.005264090092373582,0.0,0,0,1,0
RACK,0.016412267563570677,4.927253685157205,6.638567789166521,0.8107115426505429,0.016412267563570677,0.0,1,0,0,1
RAIL,-0.013320562632980728,5.214935757608986,6.270988431858299,0.8412403213127017,-0.013320562632980728,2.274366019525953,1,0,0,1
RBCN,-0.06729617762554349,5.056245805348308,6.042632833682381,0.8119993821460754,-0.06729617762554349,1.9740230337485711,1,0,0,1
RDYN,-0.022729584801688796,4.919980925828125,6.246106765481563,0.8528250081230571,-0.022729584801688796,0.0,1,0,1,1
REDE,-0.012915449239152613,4.127134385045092,5.736572297479192,0.8116046707743091,-0.012915449239152613,0.0,0,0,0,1
REGI,0.06003589948138698,5.1647859739235145,6.759255270663693,0.8034857901841017,0.06003589948138698,0.0,1,0,1,1
REST,-0.03904801439802518,4.584967478670572,6.008813185442595,0.7816759823976356,-0.03904801439802518,0.0,1,0,1,1
REXX,-0.002117746190072883,4.787491742782046,6.0867747269123065,0.7975978779892609,-0.002117746190072883,0.0,0,0,1,0
RHEO,0.03557985361183929,4.060443010546419,5.834810737062605,0.7579261411602524,0.03557985361183929,2.087064022423232,1,0,0,1
RKUS,-0.048669477410061925,4.343805421853684,5.991464547107982,0.8533222809361585,-0.048669477410061925,1.9258567855541788,1,0,0,0
RLD,0.012058316862300132,4.9344739331306915,6.444131256700441,0.8590949344520342,0.012058316862300132,2.4264275032025866,0,0,0,1
RLOC,-0.08545458841445729,4.890349128221754,6.240275845170769,0.8721461420081407,-0.08545458841445729,0.0,0,1,1,1
RNDY,0.04946365377677967,4.7535901911063645,6.126869184114185,0.8350101909355369,0.04946365377677967,0.0,0,0,1,1
RNET,0.0552387875374565,4.852030263919617,5.87493073085203,0.7950384194629556,0.0552387875374565,0.0,0,0,1,1
RNOW,-0.02780558531861782,3.8918202981106265,5.777652323222656,0.8025038125697873,-0.02780558531861782,0.0,0,1,1,0
ROC,-0.03451192281812179,6.29156913955832,7.148345743900068,0.809721459404264,-0.03451192281812179,0.0,1,0,1,0
ROLL,-0.006455284788673374,4.5217885770490405,6.306275286948016,0.8094615512600982,-0.006455284788673374,0.0,1,0,1,1
ROSG,0.014618490285938526,3.871201010907891,5.393627546352362,0.8080645776713536,0.014618490285938526,0.0,1,0,1,1
ROX,0.027548650055080844,4.927253685157205,6.09807428216624,0.8044988736194294,0.027548650055080844,0.0,1,0,0,0
RP,-0.01814470284943303,4.709530201312334,6.406879986069314,0.828247940677734,-0.01814470284943303,0.0,0,1,1,1
RRR,0.011443570738132758,4.276666119016055,5.8916442118257715,0.7358724669444302,0.011443570738132758,0.0,0,1,1,0
RRST,0.023764668193491798,4.1588830833596715,5.953243334287785,0.8103625783302858,0.023764668193491798,1.6091489743427165,0,0,0,0
RRTS,-0.03718971511231524,4.465908118654584,5.655991810819852,0.7583270392504301,-0.03718971511231524,0.0,0,0,1,0
RST,0.06424352039413395,4.795790545596741,6.525029657843462,0.818578043287366,0.06424352039413395,2.320794416806389,0,1,0,1
RUE,-0.003981063940780011,4.276666119016055,5.8522024797744745,0.6759515421116782,-0.003981063940780011,2.274366019525953,0,0,0,1
RVBD,0.029658849885792867,4.1588830833596715,6.042632833682381,0.8199660705384112,0.029658849885792867,2.9551266447632476,1,0,0,0
SAI,0.05647474671864434,5.934894195619588,6.584791392385716,0.8597546991389323,0.05647474671864434,1.9258567855541788,0,1,0,1
SAVE,-0.01910244342436604,5.318119993844216,6.3473892096560105,0.8054785627675867,-0.01910244342436604,0.0,0,0,1,0
SB,0.015781590442152996,4.787491742782046,6.455198563340122,0.7869520423910304,0.015781590442152996,0.0,0,0,1,0
SCMP,-0.05328217125439354,5.187385805840755,6.52649485957079,0.82529705779574,-0.05328217125439354,0.0,1,0,1,1
SCOP,0.0062723650918384095,4.343805421853684,5.924255797414532,0.8276938861477547,0.0062723650918384095,0.0,1,0,1,1
SCOR,-0.008561623058511695,4.553876891600541,6.113682179832232,0.8451629775715748,-0.008561623058511695,2.1544346900318834,0,1,0,1
SCTY,0.02303784218787018,5.308267697401205,6.70808408385307,0.7503947044353472,0.02303784218787018,0.0,0,0,1,1
SDXC,0.016234824406075828,5.488937726156687,6.368187186350492,0.7953386409216842,0.016234824406075828,2.371262202993375,0,0,0,1
SEM,0.06540829472830442,5.030437921392435,6.2285110035911835,0.8105197369099161,0.06540829472830442,0.0,0,1,1,1
SENO,0.012283636076088008,4.48863636973214,6.0014148779611505,0.7863814251381449,0.012283636076088008,0.0,1,0,1,1
SFLY,0.050890498603735436,4.219507705176107,5.961005339623274,0.7888667840291136,0.050890498603735436,1.9258567855541788,0,1,0,1
SFSF,-0.08128005421833344,5.075173815233827,6.202535517187923,0.7442201380125778,-0.08128005421833344,2.2314431669405645,0,1,0,1
SGOC,0.05035909206912913,4.0943445622221,5.739792912179234,0.805634654371401,0.05035909206912913,0.0,1,0,1,1
SGTL,0.061566072144045254,4.276666119016055,5.802118375377063,0.8036809561358413,0.061566072144045254,2.924017738212866,1,0,0,1
SGXP,-0.004257339854812438,4.3694478524670215,5.700443573390687,0.8110880454936039,-0.004257339854812438,0.0,1,0,1,0
SHMR,-0.0019722692141044486,4.143134726391533,5.971261839790462,0.7949064221868624,-0.0019722692141044486,0.0,1,0,0,1
SHO,0.019104791635377056,5.117993812416755,6.133398042996649,0.846612015195595,0.019104791635377056,0.0,0,1,1,0
SHOR,0.024439700422253696,4.852030263919617,6.317164686747284,0.7302119616703548,0.024439700422253696,0.0,1,0,0,1
SIRF,0.0009722257328841361,4.394449154672439,5.823045895483019,0.8428002167311829,0.0009722257328841361,2.087064022423232,1,0,0,1
SIRT,0.011443570738132758,4.1588830833596715,5.771441123130016,0.8164980991718414,0.011443570738132758,0.0,1,0,0,1
SLCA,0.03966555078328324,4.844187086458591,5.883322388488279,0.7759890619890355,0.03966555078328324,0.0,0,0,0,0
SLRY,0.018573387615092914,4.532599493153256,6.037870919922137,0.8143169196566238,0.018573387615092914,2.5543647746451774,0,1,0,1
SMA,0.02059574803800171,4.110873864173311,5.877735781779639,0.7753786724957364,0.02059574803800171,1.9258567855541788,1,0,0,1
SMBI,-0.04177256458307564,4.77912349311153,5.973809611869261,0.7711280886198215,-0.04177256458307564,1.9258567855541788,0,1,0,1
SMCI,0.012283636076088008,4.653960350157523,6.1779441140506,0.7639307610803272,0.012283636076088008,0.0,1,0,1,1
SN,0.026934693199931203,4.700480365792417,5.75890177387728,0.8530067820323879,0.026934693199931203,0.0,0,0,1,0
SNCR,-0.03722228311578906,3.8918202981106265,5.8971538676367405,0.8072226936332334,-0.03722228311578906,0.0,0,1,1,1
SNMX,-0.005204730567745611,3.5553480614894135,5.54907608489522,0.7890776598316755,-0.005204730567745611,0.0,0,1,1,1
SNTA,-0.013881475176053433,4.48863636973214,5.8971538676367405,0.8377555061301826,-0.013881475176053433,0.0,1,0,1,0
SOLR,0.04333038842412912,4.477336814478207,6.329720905522696,0.7970215080340934,0.04333038842412912,0.0,1,0,0,0
SOMX,-0.0012710755751127556,3.4339872044851463,5.0689042022202315,0.8380534470171044,-0.0012710755751127556,0.0,1,0,0,1
SPLK,-0.01738198221030019,4.51085950651685,6.061456918928017,0.8611257784966426,-0.01738198221030019,3.4668063717531736,0,1,0,1
SPWR,0.0656009535043914,4.77912349311153,6.169610732491456,0.8359834307523623,0.0656009535043914,1.805165505978112,1,0,0,1
SQI,0.05794376554974497,4.844187086458591,6.411818267709897,0.8276904196707393,0.05794376554974497,0.0,0,1,1,1
SREV,-0.019044127622350648,4.736198448394496,6.371611847231857,0.8643161597473076,-0.019044127622350648,2.768182380588132,0,1,0,1
SRVY,-0.05049199702518034,4.564348191467836,6.013715156042802,0.8092571541694539,-0.05049199702518034,0.0,0,1,1,1
SSNC,0.02145049308771777,4.736198448394496,6.126869184114185,0.8100641723939617,0.02145049308771777,1.9258567855541788,0,1,0,1
SSNI,0.025172540125549817,5.2832037287379885,6.541029999189903,0.8513663253040923,0.025172540125549817,0.0,1,0,0,1
SSTK,-0.03990318894493307,4.859812404361672,6.401917196727186,0.8437666486079607,-0.03990318894493307,2.777566121439121,0,1,0,1
ST,0.047410915011240645,5.652489180268651,6.687108607866515,0.819274478171663,0.047410915011240645,0.0,1,0,1,1
STAK,-0.04177256458307564,4.290459441148391,5.996452088619021,0.8206846784077109,-0.04177256458307564,2.027400665191134,1,0,0,1
STAR,-0.008561623058511695,4.418840607796598,6.343880434126331,0.8408396372886567,-0.008561623058511695,2.7144176165949063,1,0,0,1
STNG,0.02145049308771777,4.454347296253507,6.018593214496234,0.8014842270375548,0.02145049308771777,0.0,0,0,1,0
STRI,-0.0266422234473113,5.25227342804663,6.452048954437226,0.7934460068392282,-0.0266422234473113,0.0,1,0,1,1
STXS,-0.05510105814378599,4.07753744390572,5.84354441703136,0.8330268577246241,-0.05510105814378599,0.0,1,0,1,1
SUSS,0.028767031227218878,4.90527477843843,6.4967749901858625,0.7736714340289731,0.028767031227218878,0.0,0,0,1,1
SVR,0.0027305272904325772,5.631211781821365,6.522092798170152,0.7692047658381693,0.0027305272904325772,0.0,0,0,1,0
SWFT,0.03181611781966237,5.746203190540153,6.648984550024776,0.7969898836906333,0.03181611781966237,0.0,0,0,1,1
SWI,0.013423012273516756,4.2626798770413155,6.373319789577012,0.8204513245590416,0.013423012273516756,2.6706290300973246,0,1,0,1
SWSI,0.04125354038757876,4.382026634673881,5.981414211254481,0.7692782386244148,0.04125354038757876,2.027400665191134,0,0,0,1
SXC,0.023098673969340587,5.327876168789581,6.668228248417403,0.7894912316049586,0.023098673969340587,0.0,1,0,0,1
SXE,-0.010175503695470767,3.9889840465642745,5.765191102784844,0.8278745579073427,-0.010175503695470767,0.0,0,0,0,1
SZYM,-0.01592638992041231,4.927253685157205,6.440946540632921,0.8307833369111105,-0.01592638992041231,2.320794416806389,1,0,0,1
TARG,0.04437081598735093,4.852030263919617,6.018593214496234,0.7387564754005076,0.04437081598735093,0.0,1,0,1,0
TAST,-0.0063156046994000984,5.605802066295998,6.470799503782602,0.7773085161551819,-0.0063156046994000984,0.0,0,0,1,0
TBSI,0.0009176316515647274,3.8918202981106265,5.720311776607412,0.7615702232659151,0.0009176316515647274,0.0,0,0,1,1
TDG,0.004334251155495738,5.10594547390058,6.063785208687608,0.8359146509690835,0.004334251155495738,0.0,1,0,0,1
TEA,-0.039305049874703096,3.9512437185814275,5.937536205082426,0.7899994846024231,-0.039305049874703096,2.777566121439121,0,0,0,1
TEU,0.004669618127058825,3.8918202981106265,5.337538079701318,0.893935231824417,0.004669618127058825,0.0,0,0,1,0
TFM,0.04541489706610886,4.605170185988092,6.018593214496234,0.7074445601774173,0.04541489706610886,2.5087413298623935,0,0,0,1
TGH,0.04437081598735093,4.499809670330265,5.973809611869261,0.7639147954716498,0.04437081598735093,0.0,0,1,1,1
THLD,-0.006417682468154485,3.6888794541139363,5.627621113690637,0.7996336146577636,-0.006417682468154485,0.0,1,0,1,1
THR,0.02726278674615886,5.117993812416755,6.336825731146441,0.821195196065517,0.02726278674615886,0.0,1,0,1,1
THRM,0.012849097356874246,4.6913478822291435,6.0112671744041615,0.7876240077515928,0.012849097356874246,0.0,1,0,1,0
THRX,0.022575265341070738,3.871201010907891,5.641907070938114,0.8140234597466754,0.022575265341070738,2.4264275032025866,1,0,0,0
TIS,0.04070516148742976,3.713572066704308,5.707110264748875,0.7618430641080423,0.04070516148742976,0.0,1,0,0,0
TITN,0.01385841620746863,3.828641396489095,5.834810737062605,0.8483049508309002,0.01385841620746863,0.0,0,0,0,1
TLEO,-0.02469393686831301,4.787491742782046,6.280395838960195,0.8280150050999039,-0.02469393686831301,0.0,0,1,1,0
TLVT,0.019104791635377056,4.897839799950911,6.220590170099739,0.8290879711544945,0.019104791635377056,0.0,0,1,1,1
TMH,0.017323822774832923,5.765191102784844,6.466144724237619,0.8126897184711671,0.017323822774832923,0.0,0,1,1,1
TNAV,-0.03718971511231524,4.709530201312334,6.142037405587356,0.8326474793579673,-0.03718971511231524,0.0,0,1,1,1
TNDM,0.008571350983851266,4.663439094112067,6.182084906716632,0.784099187454472,0.008571350983851266,1.9258567855541788,1,0,0,1
TNK,0.048222318623155534,3.9889840465642745,5.82600010738045,0.877652789466908,0.048222318623155534,1.7549958366478784,0,0,0,1
TOWR,0.02105232914807478,5.945420608606575,6.517671272912275,0.6842881725256946,0.02105232914807478,0.0,1,0,1,0
TRAK,0.0062723650918384095,4.867534450455582,6.061456918928017,0.7454117223521417,0.0062723650918384095,2.371262202993375,0,1,0,1
TRBN,0.03482706322965752,4.543294782270004,5.87493073085203,0.8470776053274007,0.03482706322965752,0.0,1,0,1,1
TRCA,-0.03596236702468871,3.091042453358316,5.181783550292085,0.7816684779605445,-0.03596236702468871,0.0,1,0,1,0
TRFC,0.00807576450903087,4.762173934797756,6.375024819828097,0.7978289784869987,0.00807576450903087,1.6321399230336169,0,1,0,1
TRGT,0.004420872602526357,4.3694478524670215,5.966146739123692,0.8374373959742736,0.004420872602526357,0.0,1,0,1,1
TRLA,0.03726608856775101,5.214935757608986,6.480044561926653,0.7365136054307497,0.03726608856775101,2.371262202993375,0,1,0,1
TRS,-0.008112629417392084,5.598421958998375,6.525029657843462,0.7390070154577884,-0.008112629417392084,0.0,1,0,1,0
TRW,-0.023438007501532746,5.963579343618446,6.470799503782602,0.8089952403189422,-0.023438007501532746,0.0,1,0,1,0
TRX,0.06214926000539072,5.517452896464707,6.413458957167357,0.8471109521791075,0.06214926000539072,0.0,1,0,1,0
TRXI,-0.022585781468139894,4.61512051684126,5.84354441703136,0.7834802160665625,-0.022585781468139894,0.0,0,1,1,0
TSLA,0.021872586777605993,5.4116460518550396,6.656726524178391,0.7943236520949405,0.021872586777605993,2.371262202993375,1,0,0,1
TSON,0.01833285530927606,3.912023005428146,5.652489180268651,0.8136971277475001,0.01833285530927606,2.4871131731971623,1,0,0,1
TSRA,0.04794887801906936,4.5217885770490405,5.802118375377063,0.82142783340323,0.04794887801906936,3.107232505953859,1,0,0,1
TSRO,0.03158121781594317,4.48863636973214,6.07073772800249,0.8455019371751918,0.03158121781594317,0.0,1,0,0,1
TSRX,0.02195918943867311,4.330733340286331,5.616771097666572,0.8346334542867401,0.02195918943867311,0.0,1,0,1,0
TTGT,-0.003979156274465649,4.2626798770413155,6.375024819828097,0.8397006599727134,-0.003979156274465649,0.0,0,1,0,1
TTPH,0.021853525494264763,4.605170185988092,5.857933154483459,0.8228710830399246,0.021853525494264763,0.0,1,0,1,0
TTPY,0.023529934659502042,4.653960350157523,6.306275286948016,0.8409371798104079,0.023529934659502042,2.656646422956528,1,0,0,1
TUMI,-0.01738198221030019,4.634728988229636,5.91350300563827,0.7713310697896736,-0.01738198221030019,2.320794416806389,1,0,0,1
TWLL,-0.030847773150327787,5.209486152841421,6.226536669287466,0.8145202363942203,-0.030847773150327787,0.0,1,0,1,0
TXRH,0.022575265341070738,4.189654742026425,5.8971538676367405,0.7892729264028542,0.022575265341070738,2.1085816632543732,0,0,0,0
TYPE,-0.002117746190072883,4.770684624465665,6.4457198193855785,0.8040834584870542,-0.002117746190072883,0.0,0,1,1,1
UACL,0.009124591224158932,4.867534450455582,6.18826412308259,0.7601702843200648,0.009124591224158932,1.739464085489495,0,0,0,1
UAPH,0.04029468537115145,4.406719247264253,5.66988092298052,0.8004783087437061,0.04029468537115145,0.0,1,0,0,1
UBNT,0.0481710650586668,5.1298987149230735,6.082218910376446,0.7282531292487171,0.0481710650586668,0.0,1,0,1,1
UNCA,0.033593111500030436,4.532599493153256,6.38856140554563,0.8494820078406569,0.033593111500030436,0.0,0,1,0,1
UPG,-0.0001705933378575414,4.110873864173311,5.717027701406222,0.8153273867467632,-0.0001705933378575414,0.0,0,0,1,1
USBE,-0.0063156046994000984,4.174387269895637,6.361302477572996,0.7708808441312454,-0.0063156046994000984,0.0,1,0,1,1
V,-0.03834154622795221,5.0369526024136295,6.459904454377535,0.844688677171062,-0.03834154622795221,2.250117199708515,0,1,0,0
VCC,0.03128352766228791,3.6109179126442243,5.700443573390687,0.7943190604133366,0.03128352766228791,0.0,1,0,0,1
VCG,0.006385606555695641,5.117993812416755,6.570882962339584,0.8219300073181157,0.006385606555695641,0.0,0,0,1,1
VCRA,0.0645993451786608,4.394449154672439,6.284134161070802,0.8231230222213621,0.0645993451786608,2.847033872200803,1,0,0,1
VG,-0.057090017046302795,4.897839799950911,6.434546518787453,0.8219763805228351,-0.057090017046302795,0.0,0,0,0,0
VIAC,-0.05858667395878593,5.209486152841421,6.124683390894205,0.8415320795479155,-0.05858667395878593,0.0,0,1,1,1
VITC,0.08509670457922383,3.8066624897703196,5.940171252720432,0.7461045251690032,0.08509670457922383,0.0,0,1,0,1
VLCM,-0.0015664159468040519,4.68213122712422,5.945420608606575,0.7183724019103147,-0.0015664159468040519,2.656646422956528,1,0,0,1
VLRX,-0.008879211573041624,4.1588830833596715,5.855071922202427,0.8193035028409412,-0.008879211573041624,0.0,1,0,1,1
VM,0.05136850597275852,5.58724865840025,6.4457198193855785,0.8374372617313569,0.05136850597275852,0.0,0,0,1,1
VNDA,0.004420872602526357,4.653960350157523,5.968707559985366,0.8317782538737905,0.004420872602526357,0.0,1,0,1,0
VNTV,0.03113477157157728,4.343805421853684,6.304448802421981,0.8173741430705497,0.03113477157157728,0.0,0,1,0,1
VNUS,0.018065909915302072,4.406719247264253,5.71042701737487,0.7988633221985196,0.018065909915302072,1.9258567855541788,1,0,0,1
VOCS,0.03242003639534456,4.060443010546419,5.717027701406222,0.7140704568296691,0.03242003639534456,0.0,0,1,1,1
VOLC,-0.03722228311578906,4.718498871295094,6.089044875446846,0.7129424927336218,-0.03722228311578906,0.0,1,0,1,1
VPRT,-0.01603109253067675,4.574710978503383,5.926926025970411,0.8367620693263024,-0.01603109253067675,2.7144176165949063,1,0,0,1
VQ,0.04260324179750454,5.099866427824199,6.418364935936212,0.7867253238616856,0.04260324179750454,0.0,0,0,1,0
VRA,0.03611721593918047,4.553876891600541,6.045005314036012,0.7749731576244044,0.03611721593918047,1.8820720577620569,1,0,0,1
VRAD,-0.04017284790046339,4.820281565605037,6.194405391104672,0.8201050844865264,-0.04017284790046339,0.0,0,1,0,1
VRAZ,0.03068704053511129,4.343805421853684,6.192362489474872,0.6896894700104308,0.03068704053511129,0.0,0,1,1,1
VRGY,-0.03722310781681927,5.420534999272286,6.46302945692067,0.8549659820526853,-0.03722310781681927,0.0,1,0,1,0
VRSK,-0.005484143030464203,5.099866427824199,6.306275286948016,0.6660218216686674,-0.005484143030464203,2.1544346900318834,0,1,0,1
VRTU,-0.0464621559185416,4.634728988229636,6.173786103901937,0.8072651653426219,-0.0464621559185416,0.0,0,1,1,0
VSE,-0.039106128338985184,4.30406509320417,5.983936280687191,0.7354546965615547,-0.039106128338985184,1.91081041475565,1,0,0,1
VSI,0.004504027822692407,4.1588830833596715,6.1463292576688975,0.7400480791091277,0.004504027822692407,2.371262202993375,0,0,0,1
VSTM,0.04911404424604787,4.248495242049359,5.631211781821365,0.8442210333145751,0.04911404424604787,0.0,1,0,0,1
VTUS,0.04374655058360598,4.343805421853684,5.459585514144159,0.7811678797731484,0.04374655058360598,0.0,1,0,1,1
WAGE,-0.02533456611968248,5.075173815233827,6.517671272912275,0.8606340523753631,-0.02533456611968248,0.0,0,1,1,1
WAIR,-0.039305049874703096,4.955827057601261,6.20455776256869,0.772840777734466,-0.039305049874703096,0.0,1,0,1,0
WBMD,-0.02469393686831301,4.394449154672439,6.068425588244111,0.7594380142282761,-0.02469393686831301,1.823218358642896,0,1,0,0
WCAA,0.003351094196087698,4.844187086458591,6.07993319509559,0.8009228009761316,0.003351094196087698,0.0,0,0,1,0
WCG,0.029468739440639005,4.6443908991413725,6.126869184114185,0.8052595266067154,0.029468739440639005,2.371262202993375,0,0,0,1
WCRX,0.029658849885792867,5.293304824724492,6.57507584059962,0.8070509975029989,0.029658849885792867,0.0,1,0,1,0
WDAY,-0.041430293245650736,4.248495242049359,6.133398042996649,0.8157349674818809,-0.041430293245650736,2.2894284851066633,0,1,0,1
WIFI,0.03804660758078124,4.418840607796598,6.077642243349034,0.8442654768554438,0.03804660758078124,1.5667831201909692,0,1,0,0
WLDN,0.03663190600808365,4.110873864173311,5.771441123130016,0.7801360671530523,0.03663190600808365,0.0,0,1,0,1
WLK,-0.0337595787660565,4.718498871295094,6.089044875446846,0.7789469340981079,-0.0337595787660565,0.0,1,0,1,0
WLL,-0.013856032240963977,4.574710978503383,5.924255797414532,0.80402838801831,-0.013856032240963977,1.4938015821857216,0,0,0,0
WLSC,0.001377968740743084,4.605170185988092,5.777652323222656,0.7921343117872879,0.001377968740743084,0.0,0,1,1,0
WMG,0.029725979743118205,5.916202062607435,6.641182169740591,0.8274544495848103,0.029725979743118205,0.0,0,1,1,0
WNR,0.020487849089615828,4.418840607796598,6.244166900663736,0.792344070103192,0.020487849089615828,1.8420157493201932,1,0,0,1
WOLF,0.043563710607244475,4.51085950651685,6.354370040797351,0.7807092837581451,0.043563710607244475,1.8420157493201932,0,1,0,1
WSSI,0.0016546774633007118,4.189654742026425,5.572154032177765,0.814608038894228,0.0016546774633007118,0.0,0,1,0,1
WSTC,0.016999659979245296,5.0238805208462765,6.198478716492308,0.7672496679782603,0.016999659979245296,0.0,0,1,1,0
WTI,-0.023595744160222185,4.736198448394496,6.2166061010848646,0.8104253643093305,-0.023595744160222185,2.046528216187626,0,0,0,0
XCYT,-0.029881385961391737,3.784189633918261,5.3471075307174685,0.8001107777709529,-0.029881385961391737,0.0,1,0,1,1
XGEN,-0.05049199702518034,4.897839799950911,6.0867747269123065,0.8379942623613933,-0.05049199702518034,0.0,1,0,1,1
XPRT,0.05775552145276526,3.828641396489095,5.652489180268651,0.7881831283534672,0.05775552145276526,2.371262202993375,0,1,0,1
XRM,0.017672623899386463,5.181783550292085,6.270988431858299,0.8207839554735139,0.017672623899386463,0.0,1,0,1,1
XTNT,0.0008438072287778673,4.204692619390966,5.616771097666572,0.8434100435714352,0.0008438072287778673,0.0,1,0,1,1
XTXI,0.08428790586524311,4.9344739331306915,6.317164686747284,0.7973284992755435,0.08428790586524311,2.252495760887213,0,0,0,0
Z,0.031992262073828194,4.465908118654584,6.013715156042802,0.6858842201346326,0.031992262073828194,3.776170216768594,0,1,0,1
ZBB,0.028250705190356187,4.0943445622221,5.814130531825066,0.7559888279547502,0.028250705190356187,0.0,0,0,0,1
ZINC,-0.045154848496691075,4.430816798843313,6.073044534100405,0.7859471171921476,-0.045154848496691075,0.0,1,0,1,1
ZIP,0.004669618127058825,4.663439094112067,6.285998094508865,0.8481528940463535,0.004669618127058825,2.7144176165949063,0,1,0,1
ZLTQ,0.058688883020785655,4.836281906951478,6.206575926724928,0.8212480488013336,0.058688883020785655,0.0,1,0,1,1
ZSTN,0.030425308765401685,4.406719247264253,5.814130531825066,0.791387532070269,0.030425308765401685,0.0,1,0,0,0
ZUMZ,0.03228429921272611,3.6375861597263857,5.545177444479562,0.8270294558534518,0.03228429921272611,2.656646422956528,0,0,0,0
ZZ,0.024687352731627338,4.634728988229636,6.023447592961033,0.8177370847541404,0.024687352731627338,1.8820720577620569,1,0,0,0
