I1,C4,S2,T1,T3_Prime,T4,industry_4,C4,T4,C6_Prime,T3_Prime,industry_1,industry_2,Y1,Y2
IPHS,-0.0063522437519568905,5.198497031265826,6.302618975744905,0.7950947225519988,2.5742387976791643,0,-0.0063522437519568905,2.5742387976791643,0.0,0.7950947225519988,0,0,1,1
IPI,0.017209259248019117,4.890349128221754,6.1224928095143865,0.8179806941325065,2.5830099248179335,0,0.017209259248019117,2.5830099248179335,2.4264275032025866,0.8179806941325065,0,0,0,1
IPMT,0.06699643578439202,4.330733340286331,5.8971538676367405,0.7716238715564254,2.384897054319773,0,0.06699643578439202,2.384897054319773,1.8820720577620569,0.7716238715564254,0,1,0,1
IRWD,-0.04314028032826046,4.983606621708336,6.4967749901858625,0.8229479293962576,2.8001062204644365,0,-0.04314028032826046,2.8001062204644365,0.0,0.8229479293962576,1,0,1,1
ISLN,-0.0063156046994000984,4.382026634673881,6.218600119691729,0.7378925690689159,2.608465471489582,0,-0.0063156046994000984,2.608465471489582,2.353953102676801,0.7378925690689159,1,0,0,1
ITC,0.04375023099197926,4.48863636973214,6.202535517187923,0.7895282028162649,2.616681348114868,0,0.04375023099197926,2.616681348114868,2.46621207433047,0.7895282028162649,0,0,0,0
ITLN,0.033730030956829714,4.394449154672439,5.983936280687191,0.8119475048071302,2.5031633099057427,0,0.033730030956829714,2.5031633099057427,0.0,0.8119475048071302,1,0,1,1
IVII,0.0928958048742471,4.836281906951478,6.137727054086234,0.8111608854852873,2.566813642344895,0,0.0928958048742471,2.566813642344895,2.5543647746451774,0.8111608854852873,0,1,0,1
IWA,0.047434548648868174,4.787491742782046,6.150602768446279,0.7886283029791326,2.5801027560238503,0,0.047434548648868174,2.5801027560238503,0.0,0.7886283029791326,0,0,0,1
JOR,-0.0215517750235283,4.820281565605037,6.068425588244111,0.7758474423704321,2.554705243143277,0,-0.0215517750235283,2.554705243143277,0.0,0.7758474423704321,0,0,1,0
KAR,0.013508915272795578,5.049856007249537,5.82600010738045,0.8314421921851997,2.458850055617974,0,0.013508915272795578,2.458850055617974,0.0,0.8314421921851997,0,0,1,1
KBAY,-0.08287206810309786,4.77912349311153,6.093569770045136,0.765548861969567,2.5531713446562434,0,-0.08287206810309786,2.5531713446562434,0.0,0.765548861969567,0,1,1,1
KCI,-0.02685481572551105,4.795790545596741,6.244166900663736,0.7626504539777476,2.5343950537677364,0,-0.02685481572551105,2.5343950537677364,1.9258567855541788,0.7626504539777476,1,0,0,1
KEYW,0.05849216094127141,4.406719247264253,6.089044875446846,0.8508616191146328,2.5165503236301308,0,0.05849216094127141,2.5165503236301308,0.0,0.8508616191146328,0,1,1,1
KIOR,-0.017748889853808732,4.499809670330265,6.2422232654551655,0.8520270331653104,2.5844573959807065,0,-0.017748889853808732,2.5844573959807065,0.0,0.8520270331653104,1,0,1,0
KIPS,0.040619988496656566,4.77912349311153,5.831882477283517,0.8619031159163448,2.4532553179003713,0,0.040619988496656566,2.4532553179003713,4.641588833612778,0.8619031159163448,1,0,0,0
KNOL,-0.015498481665338357,4.330733340286331,6.269096283706261,0.7598792416897507,2.5469892258736295,0,-0.015498481665338357,2.5469892258736295,0.0,0.7598792416897507,0,0,1,1
KNTA,-0.0011741145629854926,3.5263605246161616,5.4116460518550396,0.8393015620277313,2.230064984090955,0,-0.0011741145629854926,2.230064984090955,0.0,0.8393015620277313,0,1,1,1
KNXA,0.0009176316515647274,4.584967478670572,6.093569770045136,0.7978538946130057,2.55623455048389,0,0.0009176316515647274,2.55623455048389,0.0,0.7978538946130057,0,1,1,1
KONA,-0.017173041723842902,4.204692619390966,5.916202062607435,0.828223036921307,2.3761767975649817,1,-0.017173041723842902,2.3761767975649817,1.682390865739974,0.828223036921307,0,0,0,1
KORS,0.034906080221913875,4.5217885770490405,5.948034989180646,0.6580337662763434,2.5973056638958427,0,0.034906080221913875,2.5973056638958427,2.2314431669405645,0.6580337662763434,1,0,0,1
KRA,0.016630012089519853,5.043425116919247,6.182084906716632,0.7914350462008202,2.563813263762092,0,0.016630012089519853,2.563813263762092,0.0,0.7914350462008202,1,0,1,1
LDIS,0.04014120345032836,3.9318256327243257,5.940171252720432,0.7995086568547793,2.384897054319773,0,0.04014120345032836,2.384897054319773,1.9740230337485711,0.7995086568547793,1,0,0,0
LGBT,0.021412189133903532,4.1588830833596715,5.929589143389895,0.8073600296917736,2.432176329894837,0,0.021412189133903532,2.432176329894837,0.0,0.8073600296917736,0,1,1,1
LHCG,0.014065941863343081,4.61512051684126,6.263398262591624,0.7752033136611807,2.5859008250489137,0,0.014065941863343081,2.5859008250489137,1.9740230337485711,0.7752033136611807,0,1,0,1
LIMC,0.030329681116254243,3.9512437185814275,5.846438775057725,0.7560603387939654,2.4282439210199556,0,0.030329681116254243,2.4282439210199556,1.682390865739974,0.7560603387939654,0,0,0,1
LIMS,0.0038437446821914974,4.454347296253507,5.950642552587727,0.7871179307492369,2.51323687655111,0,0.0038437446821914974,2.51323687655111,0.0,0.7871179307492369,0,1,1,1
LINC,-0.00125381499758911,4.31748811353631,6.059123195581797,0.7870056337119823,2.508225378939518,0,-0.00125381499758911,2.508225378939518,0.0,0.7870056337119823,0,1,0,1
LLNW,0.002046754742247154,4.976733742420574,6.045005314036012,0.7286780377849593,2.5607952253488975,0,0.002046754742247154,2.5607952253488975,2.4871131731971623,0.7286780377849593,0,1,0,1
LMAT,0.028767031227218878,5.017279836814924,6.214608098422191,0.8252670919049448,2.5531713446562434,0,0.028767031227218878,2.5531713446562434,0.0,0.8252670919049448,1,0,1,0
LNKD,-0.017276777870284775,4.330733340286331,6.331501849893691,0.8386445852040378,2.654674882554339,0,-0.017276777870284775,2.654674882554339,1.5107780534895245,0.8386445852040378,0,1,0,1
LOCK,0.001083693052800594,5.3612921657094255,6.542471960506805,0.7008407190619271,2.8275056626186545,0,0.001083693052800594,2.8275056626186545,0.0,0.7008407190619271,0,1,1,0
LOGM,-0.0072171868490296534,4.68213122712422,6.466144724237619,0.7508353475113746,2.753685989156313,0,-0.0072171868490296534,2.753685989156313,1.8820720577620569,0.7508353475113746,0,1,0,1
LPI,0.034906080221913875,5.327876168789581,6.411818267709897,0.7924226459144585,2.7278230992380914,0,0.034906080221913875,2.7278230992380914,0.0,0.7924226459144585,0,0,1,1
LPR,-0.01910244342436604,4.927253685157205,5.910796644040527,0.8593943795630538,2.5423029068338123,0,-0.01910244342436604,2.5423029068338123,0.0,0.8593943795630538,0,0,1,0
LQDT,-0.011441967183758967,3.970291913552122,6.3561076606958915,0.7867804801553078,2.6070835018961778,0,-0.011441967183758967,2.6070835018961778,0.0,0.7867804801553078,0,1,0,1
LTM,0.006311125847511249,3.8066624897703196,5.953243334287785,0.7883854787425961,2.4770531765914834,0,0.006311125847511249,2.4770531765914834,1.4057211088362485,0.7883854787425961,0,1,0,1
LULU,-0.039757110614729606,5.0238805208462765,6.432940092739179,0.7287005432423991,2.7278230992380914,1,-0.039757110614729606,2.7278230992380914,2.320794416806389,0.7287005432423991,0,0,0,0
LUNA,-0.02246402239096419,3.970291913552122,5.7899601708972535,0.8450887802677005,2.4946110424685566,0,-0.02246402239096419,2.4946110424685566,0.0,0.8450887802677005,0,1,1,0
LVS,0.043563710607244475,4.718498871295094,6.152732694704104,0.7861358992403128,2.6261063346265057,0,0.043563710607244475,2.6261063346265057,2.519842099789747,0.7861358992403128,0,1,0,1
MA,-0.06045497970471485,4.6913478822291435,6.22455842927536,0.8357418736303872,2.5343950537677364,0,-0.06045497970471485,2.5343950537677364,0.0,0.8357418736303872,0,1,1,0
MACK,0.04752158094846331,4.852030263919617,6.315358001522335,0.8422903028829619,2.6865688452517626,0,0.04752158094846331,2.6865688452517626,0.0,0.8422903028829619,1,0,1,0
MAKO,-0.0008063218195906665,4.605170185988092,5.961005339623274,0.7990712412248072,2.524739805985776,0,-0.0008063218195906665,2.524739805985776,0.0,0.7990712412248072,1,0,1,0
MANU,0.027323200181012516,4.59511985013459,6.2166061010848646,0.7945847663391129,2.7064422115822673,0,0.027323200181012516,2.7064422115822673,0.0,0.7945847663391129,0,1,1,0
MAPP,0.04162781832796953,4.060443010546419,5.680172609017068,0.8106224954482937,2.3559497241901295,0,0.04162781832796953,2.3559497241901295,0.0,0.8106224954482937,1,0,1,1
MASI,-0.04986259667304091,5.209486152841421,6.359573868672378,0.7978357343981314,2.660958239259875,0,-0.04986259667304091,2.660958239259875,0.0,0.7978357343981314,1,0,0,1
MATH,0.007191348327184309,4.189654742026425,5.459585514144159,0.8031621832402754,2.256467010540923,0,0.007191348327184309,2.256467010540923,0.0,0.8031621832402754,1,0,1,0
MBLX,0.012849097356874246,4.5217885770490405,5.802118375377063,0.8308271483287272,2.432176329894837,0,0.012849097356874246,2.432176329894837,1.9740230337485711,0.8308271483287272,0,1,0,1
MBRX,0.04014120345032836,3.5263605246161616,5.3981627015177525,0.7861001363411139,2.247837704819581,0,0.04014120345032836,2.247837704819581,0.0,0.7861001363411139,1,0,1,0
MCP,0.04110381750255497,4.6913478822291435,5.929589143389895,0.8728356382866169,2.518198901076918,0,0.04110381750255497,2.518198901076918,0.0,0.8728356382866169,1,0,1,0
MDAS,0.048222318623155534,5.198497031265826,6.709304340258298,0.7886941577421827,2.7494592739972052,0,0.048222318623155534,2.7494592739972052,1.8820720577620569,0.7886941577421827,0,1,0,1
MDMD,0.038980954497562045,4.543294782270004,6.154858094016418,0.8159231978262028,2.6327363651586557,0,0.038980954497562045,2.6327363651586557,0.0,0.8159231978262028,0,1,1,0
MDSO,-0.029923216657979465,5.087596335232384,6.406879986069314,0.8086652221185239,2.6913112869829345,0,-0.029923216657979465,2.6913112869829345,2.5543647746451774,0.8086652221185239,0,1,0,0
MEDE,-0.014063666503357754,5.662960480135946,6.684611727667927,0.8153013860644938,2.842072173739426,0,-0.014063666503357754,2.842072173739426,0.0,0.8153013860644938,0,1,1,0
MEDH,0.00944825402994243,4.875197323201151,5.863631175598097,0.7938617052007401,2.4997599423797165,0,0.00944825402994243,2.4997599423797165,0.0,0.7938617052007401,0,1,1,1
MELA,-0.013351642245815755,3.8501476017100584,5.529429087511423,0.8571322061858945,2.244924096618746,0,-0.013351642245815755,2.244924096618746,0.0,0.8571322061858945,1,0,1,1
MEMS,0.033730030956829714,4.663439094112067,6.309918278226516,0.7194649085622729,2.6534092441071864,0,0.033730030956829714,2.6534092441071864,0.0,0.7194649085622729,1,0,1,1
MEND,0.012479814606479392,4.836281906951478,5.68697535633982,0.8265448228917872,2.3934607404305672,0,0.012479814606479392,2.3934607404305672,0.0,0.8265448228917872,1,0,1,1
MFLX,0.030198862266011022,4.5217885770490405,6.0473721790462776,0.833466076246181,2.4513761455389433,0,0.030198862266011022,2.4513761455389433,0.0,0.833466076246181,1,0,1,1
MG,0.0012337806712595888,5.030437921392435,6.385194398997726,0.7997587406760516,2.6757426679022727,0,0.0012337806712595888,2.6757426679022727,0.0,0.7997587406760516,0,1,1,1
MHGC,-0.011466887047280744,4.74493212836325,6.293419278846481,0.7822891581860206,2.6125895576146507,0,-0.011466887047280744,2.6125895576146507,0.0,0.7822891581860206,0,1,0,0
MIPI,-0.009227861539718062,4.382026634673881,6.2166061010848646,0.8207087077412398,2.6327363651586557,0,-0.009227861539718062,2.6327363651586557,0.0,0.8207087077412398,1,0,1,1
MJN,0.011375196425691042,4.709530201312334,5.902633333401366,0.8075423264271521,2.4997599423797165,0,0.011375196425691042,2.4997599423797165,1.8820720577620569,0.8075423264271521,1,0,0,1
MKTG,0.0016242938701320053,4.48863636973214,6.100318952020064,0.8473812864458641,2.5771791158831414,0,0.0016242938701320053,2.5771791158831414,3.0978733152070044,0.8473812864458641,0,1,0,1
MLNX,0.016234824406075828,4.477336814478207,5.733341276897746,0.7823755777369396,2.367293530872497,0,0.016234824406075828,2.367293530872497,2.371262202993375,0.7823755777369396,1,0,0,1
MM,0.04752158094846331,4.68213122712422,6.327936783729195,0.8448235591185833,2.7087328995755158,0,0.04752158094846331,2.7087328995755158,3.107232505953859,0.8448235591185833,0,1,0,1
MNKD,-0.045963193905305004,4.110873864173311,5.327876168789581,0.8166306937401986,2.2732464125922696,0,-0.045963193905305004,2.2732464125922696,0.0,0.8166306937401986,1,0,0,1
MNTA,-0.005204730567745611,3.295836866004329,5.247024072160486,0.8333277283671335,2.21469368796771,0,-0.005204730567745611,2.21469368796771,0.0,0.8333277283671335,1,0,1,1
MOH,-0.002084846074433473,3.332204510175204,5.5254529391317835,0.7728666773553209,2.2677220247015444,0,-0.002084846074433473,2.2677220247015444,1.4327608115831811,0.7728666773553209,0,0,0,0
MOTR,0.011934978076666231,5.69035945432406,6.29156913955832,0.7498952923205797,2.7473336736347798,0,0.011934978076666231,2.7473336736347798,0.0,0.7498952923205797,1,0,1,1
MOTV,0.030198862266011022,4.897839799950911,6.137727054086234,0.7921692622144166,2.609843789901817,0,0.030198862266011022,2.609843789901817,0.0,0.7921692622144166,0,1,1,1
MPO,-0.02226088431474113,4.897839799950911,6.018593214496234,0.8314925995166619,2.565315646317504,0,-0.02226088431474113,2.565315646317504,0.0,0.8314925995166619,0,0,1,1
MPWR,0.05047290772158079,5.247024072160486,6.111467339502679,0.8229559580161744,2.554705243143277,0,0.05047290772158079,2.554705243143277,1.8420157493201932,0.8229559580161744,1,0,0,1
MRC,-0.012649890726914682,5.796057750765372,6.424869023905388,0.7371297572677868,2.711013942522706,0,-0.012649890726914682,2.711013942522706,0.0,0.7371297572677868,0,0,1,1
MRIN,0.016999659979245296,4.6913478822291435,6.364750756851911,0.8430667418049143,2.668401648721945,0,0.016999659979245296,2.668401648721945,2.5543647746451774,0.8430667418049143,0,1,0,1
MRT,-0.014457302664450278,5.0238805208462765,6.240275845170769,0.7898559260248829,2.627439046276727,1,-0.014457302664450278,2.627439046276727,2.371262202993375,0.7898559260248829,0,0,0,1
MTDR,0.04916280160245258,5.308267697401205,6.481577129276431,0.8154756778219552,2.778388495038381,0,0.04916280160245258,2.778388495038381,0.0,0.8154756778219552,0,0,1,0
MTSI,0.030940585942283706,5.0106352940962555,6.184148890937483,0.70774786966324,2.648316273313982,0,0.030940585942283706,2.648316273313982,1.7710976153043514,0.70774786966324,1,0,0,1
MUSA,0.019538152328012624,5.099866427824199,6.2324480165505225,0.7597660285734837,2.650868874225654,0,0.019538152328012624,2.650868874225654,2.19158741684435,0.7597660285734837,0,0,0,0
MXL,0.053363823247533915,4.48863636973214,5.855071922202427,0.8883256353269895,2.4823859788012497,0,0.053363823247533915,2.4823859788012497,2.5543647746451774,0.8883256353269895,1,0,0,1
MYOG,0.013148883711569307,3.970291913552122,5.717027701406222,0.7796666216218868,2.3559497241901295,0,0.013148883711569307,2.3559497241901295,0.0,0.7796666216218868,1,0,1,1
N,-0.019461930180780088,4.23410650459726,6.0473721790462776,0.8076948329107759,2.4770531765914834,0,-0.019461930180780088,2.4770531765914834,4.296451820203281,0.8076948329107759,0,1,0,1
NCIT,-0.03994798366381734,3.5553480614894135,5.7430031878094825,0.818378159152221,2.447596048145015,0,-0.03994798366381734,2.447596048145015,0.0,0.818378159152221,0,1,1,1
NCMI,0.016234824406075828,4.51085950651685,6.028278520230698,0.8448649700058906,2.524739805985776,0,0.016234824406075828,2.524739805985776,2.19158741684435,0.8448649700058906,0,1,0,1
NETL,-0.02445763809442177,4.90527477843843,6.142037405587356,0.8154597227721321,2.5048563546461438,0,-0.02445763809442177,2.5048563546461438,0.0,0.8154597227721321,1,0,1,0
NEXT,-0.009283825646421207,4.0943445622221,6.018593214496234,0.8010870859054393,2.51323687655111,0,-0.009283825646421207,2.51323687655111,0.0,0.8010870859054393,1,0,1,1
NGSX,0.028909796042798735,4.02535169073515,5.560681631015528,0.8514150506574076,2.307612190472001,0,0.028909796042798735,2.307612190472001,0.0,0.8514150506574076,1,0,1,0
NGVC,-0.03730202283411388,3.091042453358316,5.902633333401366,0.7691604044884541,2.521479958225764,1,-0.03730202283411388,2.521479958225764,1.9258567855541788,0.7691604044884541,0,0,0,1
NHWK,-0.014457302664450278,4.74493212836325,6.375024819828097,0.840074512283547,2.6646929389326535,0,-0.014457302664450278,2.6646929389326535,2.847033872200803,0.840074512283547,0,1,0,1
NILE,-0.03023471691106464,3.6375861597263857,5.2832037287379885,0.8068686163071037,2.227032928324658,1,-0.03023471691106464,2.227032928324658,2.2111561970705265,0.8068686163071037,0,0,0,1
NLC,0.03753148264365503,5.209486152841421,6.401917196727186,0.8045249830342421,2.6534092441071864,0,0.03753148264365503,2.6534092441071864,0.0,0.8045249830342421,1,0,1,1
NLSN,0.014041837854611824,6.102558594613569,6.723832440821209,0.7429935351327218,2.9177463022616306,0,0.014041837854611824,2.9177463022616306,2.1196796658966526,0.7429935351327218,0,1,0,1
NOR,-0.05334674288233361,5.817111159963204,6.530877627725885,0.6873804807963884,2.813500172269554,0,-0.05334674288233361,2.813500172269554,0.0,0.6873804807963884,1,0,1,1
NOW,0.012394383117309374,4.812184355372417,6.6052979209482015,0.8146950512001429,2.7981664143395273,0,0.012394383117309374,2.7981664143395273,2.320794416806389,0.8146950512001429,0,1,0,1
NPTN,0.014589883564370135,5.2832037287379885,6.393590753950631,0.836475826597482,2.7029878975057957,0,0.014589883564370135,2.7029878975057957,2.1544346900318834,0.836475826597482,1,0,0,1
NPTT,0.0043540380024049185,4.890349128221754,6.018593214496234,0.7912009283524113,2.550089652199886,0,0.0043540380024049185,2.550089652199886,4.149132666831218,0.7912009283524113,1,0,0,0
NSE,0.02877508481350393,4.820281565605037,6.342121418721152,0.822866261917815,2.6534092441071864,0,0.02877508481350393,2.6534092441071864,0.0,0.822866261917815,0,0,1,1
NSPH,0.029424861508276945,4.418840607796598,5.645446897643238,0.8244104817794495,2.3627886430356875,0,0.029424861508276945,2.3627886430356875,0.0,0.8244104817794495,1,0,1,1
NSR,0.006842770621949718,4.31748811353631,6.100318952020064,0.8160099707550955,2.5359865124601164,0,0.006842770621949718,2.5359865124601164,2.5087413298623935,0.8160099707550955,0,1,0,1
NSTC,0.011457396454871963,4.897839799950911,6.075346031088684,0.7896353998973811,2.521479958225764,0,0.011457396454871963,2.521479958225764,0.0,0.7896353998973811,0,1,1,1
NSTR,-0.001870803276098693,4.1588830833596715,5.501258210544727,0.8467200799523,2.3176896588941394,0,-0.001870803276098693,2.3176896588941394,2.4871131731971623,0.8467200799523,1,0,0,1
NTGR,0.0039523620200359166,4.59511985013459,5.945420608606575,0.7955294727701682,2.4788371570903354,0,0.0039523620200359166,2.4788371570903354,3.0100671895439572,0.7955294727701682,1,0,0,1
NURO,-0.08287206810309786,4.04305126783455,5.8805329864007,0.7486877323198545,2.4162517378812174,0,-0.08287206810309786,2.4162517378812174,0.0,0.7486877323198545,1,0,1,1
NVT,-0.03087689769993485,4.875197323201151,6.093569770045136,0.8196288584767762,2.5607952253488975,0,-0.03087689769993485,2.5607952253488975,1.3248819442174422,0.8196288584767762,0,1,0,1
NXPI,0.050248012316791976,6.520621127558696,6.8679744089702925,0.7645764780398334,2.9690334823799143,0,0.050248012316791976,2.9690334823799143,0.0,0.7645764780398334,1,0,1,0
NXST,-0.03497935148670359,5.049856007249537,6.559615237493242,0.7741620925211925,2.754737616866952,0,-0.03497935148670359,2.754737616866952,0.0,0.7741620925211925,0,0,1,0
NXTM,0.007191348327184309,4.605170185988092,5.961005339623274,0.7764738218791206,2.5198420997897464,0,0.007191348327184309,2.5198420997897464,0.0,0.7764738218791206,1,0,1,1
NZ,0.030329681116254243,4.787491742782046,6.364750756851911,0.8088498737296478,2.6781674518388123,0,0.030329681116254243,2.6781674518388123,2.7144176165949063,0.8088498737296478,1,0,0,1
OAS,0.04882583331660598,5.236441962829949,6.248042874508429,0.7757247039632078,2.6659320436148706,0,0.04882583331660598,2.6659320436148706,0.0,0.7757247039632078,0,0,0,1
OCLS,0.017130780284440303,4.941642422609304,6.035481432524756,0.7819930940085966,2.5683072799222213,0,0.017130780284440303,2.5683072799222213,0.0,0.7819930940085966,1,0,1,1
OCNF,0.03093035333965312,3.6635616461296463,5.351858133476067,0.9007669231074459,2.230064984090955,0,0.03093035333965312,2.230064984090955,0.0,0.9007669231074459,0,0,1,1
ODMO,0.03128352766228791,3.9512437185814275,5.69035945432406,0.6545481519200425,2.3717559588502897,1,0.03128352766228791,2.3717559588502897,0.0,0.6545481519200425,0,0,1,0
OESX,-0.019500882747040826,5.225746673713202,6.306275286948016,0.7261046283617865,2.670859878340365,0,-0.019500882747040826,2.670859878340365,0.0,0.7261046283617865,1,0,0,1
OLED,0.036866889518440776,4.174387269895637,5.805134968916488,0.7890368058678064,2.480614741080058,0,0.036866889518440776,2.480614741080058,0.0,0.7890368058678064,0,1,1,0
OMER,0.0012337806712595888,4.7535901911063645,6.249975242259483,0.8289920731486392,2.6001181322679727,0,0.0012337806712595888,2.6001181322679727,0.0,0.8289920731486392,1,0,1,0
OMPI,-0.0173493970743838,5.278114659230517,6.47543271670409,0.819903134176082,2.6671682753399955,0,-0.0173493970743838,2.6671682753399955,0.0,0.819903134176082,1,0,1,0
OMRI,0.00895365761153808,4.394449154672439,5.986452005284438,0.8234039976615608,2.496333247859699,0,0.00895365761153808,2.496333247859699,0.0,0.8234039976615608,1,0,1,1
ONE,0.04882583331660598,4.330733340286331,6.045005314036012,0.7236667337623549,2.616681348114868,0,0.04882583331660598,2.616681348114868,0.0,0.7236667337623549,0,1,1,1
OPTM,0.03306440470784555,4.31748811353631,5.921578419643816,0.8204619545911609,2.4698522628677737,0,0.03306440470784555,2.4698522628677737,2.7452659121946708,0.8204619545911609,1,0,0,1
OPTR,0.012946018279928658,4.07753744390572,5.583496308781699,0.8326626168835078,2.334815148678032,0,0.012946018279928658,2.334815148678032,0.0,0.8326626168835078,1,0,1,1
OPTT,0.03093035333965312,4.820281565605037,5.655991810819852,0.7427855267140303,2.441870585789446,0,0.03093035333965312,2.441870585789446,0.0,0.7427855267140303,1,0,1,1
OPXT,0.018573387615092914,4.68213122712422,5.942799375126701,0.7484971560403071,2.54386981328848,0,0.018573387615092914,2.54386981328848,1.9258567855541788,0.7484971560403071,1,0,0,1
ORA,0.03753148264365503,4.762173934797756,6.385194398997726,0.8091347520069697,2.7245025455000436,0,0.03753148264365503,2.7245025455000436,0.0,0.8091347520069697,0,0,1,1
ORBC,-0.010683512670571821,5.0689042022202315,6.324358962381311,0.8046839251780514,2.7132854293188946,0,-0.010683512670571821,2.7132854293188946,0.0,0.8046839251780514,0,0,1,0
OREX,0.03619158726309408,3.828641396489095,5.5053315359323625,0.8008447734783547,2.3151907936421487,0,0.03619158726309408,2.3151907936421487,0.0,0.8008447734783547,1,0,0,1
OSIR,0.024346162290600812,3.7612001156935624,5.793013608384144,0.8184197678871871,2.426265714402142,0,0.024346162290600812,2.426265714402142,0.0,0.8184197678871871,1,0,1,0
OVNT,0.008901471474528345,4.927253685157205,6.349138991379798,0.7420748137451015,2.6757426679022727,0,0.008901471474528345,2.6757426679022727,1.7710976153043514,0.7420748137451015,0,0,0,1
OWW,0.036830796877746964,5.14166355650266,6.447305862541213,0.8496258829007127,2.715547447599252,0,0.036830796877746964,2.715547447599252,0.0,0.8496258829007127,0,0,1,0
P,-0.02888526608696547,4.382026634673881,6.194405391104672,0.8349646921881393,2.6327363651586557,0,-0.02888526608696547,2.6327363651586557,4.641588833612778,0.8349646921881393,0,1,0,1
PA,-0.017606702228987723,6.075346031088684,6.9985096422506015,0.8270024879288603,2.9566238581964206,0,-0.017606702228987723,2.9566238581964206,0.0,0.8270024879288603,0,0,1,0
PANW,0.04109396667393358,4.948759890378168,6.257667587882639,0.8506372412912604,2.655937511155387,0,0.04109396667393358,2.655937511155387,1.9740230337485711,0.8506372412912604,1,0,0,1
PAR,-0.06729617762554349,4.477336814478207,6.20050917404269,0.8133997864008544,2.654674882554339,0,-0.06729617762554349,2.654674882554339,2.5543647746451774,0.8133997864008544,1,0,0,0
PAY,-0.04827221695211025,4.8283137373023015,6.230481447578482,0.7530862066860441,2.6924903944499063,0,-0.04827221695211025,2.6924903944499063,0.0,0.7530862066860441,1,0,1,1
PBH,0.0027305272904325772,4.700480365792417,6.437751649736401,0.6729389169748153,2.6781674518388123,0,0.0027305272904325772,2.6781674518388123,1.8820720577620569,0.6729389169748153,1,0,0,1
PCRX,0.0066801557600190105,5.170483995038151,6.249975242259483,0.7663066158131229,2.6889452937026608,0,0.0066801557600190105,2.6889452937026608,0.0,0.7663066158131229,1,0,1,1
PCS,0.03576920961214603,5.209486152841421,6.787844982309579,0.7993902189852949,2.81160619455686,0,0.03576920961214603,2.81160619455686,2.46621207433047,0.7993902189852949,0,0,0,1
PEC,0.053257908057799265,4.74493212836325,6.251903883165888,0.8071253620297223,2.5697965868506505,0,0.053257908057799265,2.5697965868506505,0.0,0.8071253620297223,0,0,1,1
PFMT,0.027323200181012516,4.770684624465665,5.616771097666572,0.8293162398726546,2.424279410301284,0,0.027323200181012516,2.424279410301284,0.0,0.8293162398726546,0,1,1,1
PFWD,-0.0514494247729166,4.820281565605037,6.220590170099739,0.8448966656724048,2.57864300769823,0,-0.0514494247729166,2.57864300769823,0.0,0.8448966656724048,0,1,1,1
PGTI,-0.022729584801688796,4.564348191467836,6.089044875446846,0.7886208927927237,2.5697965868506505,0,-0.022729584801688796,2.5697965868506505,0.0,0.7886208927927237,1,0,1,1
PHRM,0.00693492115391497,3.4011973816621555,5.37989735354046,0.8133956036781858,2.2330765665867003,0,0.00693492115391497,2.2330765665867003,0.0,0.8133956036781858,1,0,1,0
PINN,0.00665261116999354,4.795790545596741,6.066108090103747,0.7774603265766494,2.462544820811788,0,0.00665261116999354,2.462544820811788,0.0,0.7774603265766494,0,0,1,0
PLOW,-0.030450897308127382,4.624972813284271,5.968707559985366,0.8238337521636547,2.518198901076918,0,-0.030450897308127382,2.518198901076918,0.0,0.8238337521636547,1,0,1,1
PLTE,0.005649853106774685,4.442651256490317,6.144185634125646,0.7751167051907102,2.4282439210199556,0,0.005649853106774685,2.4282439210199556,1.8420157493201932,0.7751167051907102,1,0,0,1
PMII,-0.012548144912838632,4.700480365792417,5.8664680569332965,0.8239144347299188,2.430214102424823,0,-0.012548144912838632,2.430214102424823,0.0,0.8239144347299188,1,0,1,1
PODD,0.00665261116999354,4.276666119016055,5.697093486505405,0.8291266512533303,2.353647861672273,0,0.00665261116999354,2.353647861672273,0.0,0.8291266512533303,1,0,0,1
PPO,0.021872903944552987,5.204006687076795,6.259581464064923,0.8130496534791072,2.637980920550051,0,0.021872903944552987,2.637980920550051,0.0,0.8130496534791072,1,0,1,0
PRAI,0.047434548648868174,4.406719247264253,5.811140992976701,0.7814761914223602,2.432176329894837,0,0.047434548648868174,2.432176329894837,2.274366019525953,0.7814761914223602,0,1,0,1
PRGN,-0.045154848496691075,4.204692619390966,5.910796644040527,0.7903552495154745,2.4770531765914834,0,-0.045154848496691075,2.4770531765914834,4.228960366379371,0.7903552495154745,0,0,0,1
PRLB,0.03382320623002174,4.356708826689592,5.8916442118257715,0.8220128270931886,2.462544820811788,0,0.03382320623002174,2.462544820811788,2.4264275032025866,0.8220128270931886,1,0,0,1
PRMW,0.04541489706610886,4.406719247264253,5.940171252720432,0.702620760613422,2.524739805985776,0,0.04541489706610886,2.524739805985776,0.0,0.702620760613422,0,0,0,1
PROJ,0.029424861508276945,4.990432586778736,6.542471960506805,0.8217746346313202,2.7211616325610177,0,0.029424861508276945,2.7211616325610177,0.0,0.8217746346313202,0,1,0,0
PRSC,0.00684137614730739,4.330733340286331,6.144185634125646,0.8272138062028872,2.5742387976791643,0,0.00684137614730739,2.5742387976791643,3.5083289579009125,0.8272138062028872,0,1,0,0
