I1,C3,C5_Prime,S2_Prime,T4_Prime,T5_Prime,market_cap,C4,S1,C5_Prime,C6_Prime,S2_Prime,industry_2,Y1,Y2
GTOP,0.27945361074590963,0.46730865319201265,0.6556217610294162,0.4770608616709621,0.714374100910071,0.8002001605489991,0.6875705256349133,0.31068326698729587,0.46730865319201265,0.0,0.6556217610294162,0,1,1
GTXI,0.2776140092039112,0.4736199984289975,0.6548842194030515,0.38910903008865755,0.771647206726102,0.8210060074445876,0.5442317857349233,0.3308915830734154,0.4736199984289975,0.3293168780041748,0.6548842194030515,0,0,0
GUID,0.3876251929450758,0.46821054472386825,0.7847716935553457,0.3949783824819088,0.653377485122758,0.823827123118115,0.5809582246729773,0.4487875235505724,0.46821054472386825,0.0,0.7847716935553457,1,1,1
GWAY,0.41273658799506985,0.45887676600130833,0.5187259121483128,0.6176962062987208,0.675062307680026,0.82818924609708,0.8286644923038358,0.666452075678538,0.45887676600130833,0.0,0.5187259121483128,1,1,1
GXDX,0.3454006987553914,0.4093382768424799,0.6817611207595848,0.6131437377946101,0.6315577205600064,0.8406899285014368,0.6439216211916675,0.5502957946202972,0.4093382768424799,0.5108729549290355,0.6817611207595848,1,0,1
HCA,0.4270913304980683,0.45497312457735384,1.0,0.5902146658917535,0.5218144778330949,0.9534906457041369,0.5292754493273144,0.5067025840663658,0.45497312457735384,0.37475617678431544,1.0,1,0,1
HCCI,0.40562024857421286,0.5045157779780242,0.5687744476393461,0.5341163227010824,0.48601455158170925,0.7900329810936628,0.5079035990702194,0.3404788095583007,0.5045157779780242,0.0,0.5687744476393461,0,0,1
HEES,0.36157146062668083,0.4202706036316266,0.6909820354220104,0.3386642607344696,0.527867023518137,0.8633736010519278,0.6209238511607672,0.5880579512372098,0.4202706036316266,0.5,0.6909820354220104,1,0,1
HEM,0.3219829739940635,0.3859789593377439,0.5514610739532335,0.3531079514002716,0.5589460287077694,0.778833028002405,0.602338621235883,0.1798551407533745,0.3859789593377439,0.0,0.5514610739532335,0,1,1
HERO,0.36157146062668083,0.4180324540591303,0.5503993108223495,0.5293388509166935,0.5458134136234314,0.0,0.6642303186210541,0.47922505526600234,0.4180324540591303,0.37475617678431544,0.5503993108223495,0,0,0
HGG,0.4057923695241643,0.4257320352651987,0.5303325181063279,0.47521881607011535,0.7444904530877582,0.8431042865677373,0.7803506301780748,0.5502957946202972,0.4257320352651987,0.0,0.5303325181063279,0,1,1
HIRE,0.4100553192677461,0.375728216529448,0.5016970753332197,0.5796194719251518,0.5225022673120256,0.8184465465328198,0.44070652877451477,0.5502957946202972,0.375728216529448,0.0,0.5016970753332197,1,1,0
HITT,0.40260204219176954,0.5261255928873603,0.5080743885546659,0.421450682522583,0.6231640812807497,0.8285133195758257,0.86898356842367,0.5067025840663658,0.5261255928873603,0.5108729549290355,0.5080743885546659,0,0,1
HLYS,0.3921190149502041,0.4600906405559318,0.532433326928504,0.41189684403944,0.5542713655992793,0.8465835809790502,0.5863305525689165,0.4733940013289838,0.4600906405559318,0.6173579189986083,0.532433326928504,0,0,1
HNSN,0.2827525320578466,0.4181031308318529,0.7627704226108356,0.4345748552525665,0.6599962944739797,0.8996961257356286,0.7413812942372907,0.28891898495846136,0.4181031308318529,0.0,0.7627704226108356,0,0,1
HOO,0.39594557718061185,0.3745010636996309,0.5722910328192521,0.41919290087341005,0.5478209814332927,0.8448857895383173,0.39629120817208563,0.6947552870995278,0.3745010636996309,0.0,0.5722910328192521,0,1,0
HPTX,0.3209903782439919,0.4117528827161267,0.4742291068006157,0.811412841767993,0.5712753414066627,0.810461382407049,0.4795251403669052,0.47922505526600234,0.4117528827161267,0.0,0.4742291068006157,0,1,1
HPY,0.39626978330616025,0.482616823336228,0.6155317678035848,0.6590871583716559,0.48029160171049207,0.8494504018245046,0.5934078252979254,0.4849383020375314,0.482616823336228,0.5848035476425733,0.6155317678035848,0,0,1
HRZ,0.45889117922019795,0.3736231109465784,0.4589493862617804,0.7175808653644192,0.5650048466435129,0.8426109251741928,0.5475706046858144,0.5014165218121224,0.3736231109465784,0.0,0.4589493862617804,0,1,1
HS,0.40038483865216506,0.40510821935589025,0.6510169352728188,0.6897163258020178,0.5769303452704748,0.8795511076200601,0.5776604179168614,0.5169872118829152,0.40510821935589025,0.5278335959890005,0.6510169352728188,0,0,1
HTZ,0.4165714416073658,0.43511685704781045,0.6154369545492944,0.6311040773231138,0.5978188690745796,0.919371655941056,0.7413812942372907,0.6511620765455967,0.43511685704781045,0.0,0.6154369545492944,1,1,1
HUN,0.3251306697144774,0.43636458810857914,0.8348993288447104,0.6302207704232036,0.6609179231870488,0.9214058770463399,0.6718043045921199,0.8609790616075933,0.43636458810857914,0.35688292775180414,0.8348993288447104,0,0,1
HURN,0.34950131963717523,0.41646527207061834,0.34215650923564667,0.7586340854029984,0.5986623592331272,0.8310346948869453,0.7325984945264816,0.3404788095583007,0.41646527207061834,0.0,0.34215650923564667,1,0,1
IBI,0.29106838147309716,0.3740577680178172,0.5516930290398063,0.6596327848482826,0.6247786072403574,0.8582570550263974,0.7804920325619664,0.4218341767291446,0.3740577680178172,0.0,0.5516930290398063,0,1,1
ICFI,0.39455849441206997,0.388973446083844,0.4591051856116941,0.4861377875427312,0.5878332308892785,0.8145298337277387,0.8393692259011285,0.5502957946202972,0.388973446083844,0.0,0.4591051856116941,1,1,1
ICPT,0.40773898242417983,0.41058038648772793,0.5266365290352215,0.6855738947740792,0.6954761429347586,0.8318933275866993,0.4797251200394096,0.7104702240985533,0.41058038648772793,0.4149132666831218,0.5266365290352215,0,0,1
ICXT,0.3076670152903257,0.5393055088199217,0.671451762869028,0.579790119723808,0.7004123305245457,0.8183475345709755,0.557703369120761,0.5841026965996935,0.5393055088199217,0.0,0.671451762869028,0,1,0
IFO,0.3988798206917035,0.3784319057861092,0.499187858890362,0.7705773205878486,0.36200830796010186,0.7395467929370984,0.7107842928617756,0.3497516434630914,0.3784319057861092,0.0,0.499187858890362,0,0,0
IKAN,0.3088402410721053,0.43903139749747355,0.8991191398480751,0.5352664308390023,0.6301816241294877,0.9025645769193222,0.5465040981605348,0.9761413307578334,0.43903139749747355,0.44964431302260927,0.8991191398480751,0,0,1
IL,0.33848906903982845,0.47083563304233833,0.570350064027733,0.8258271837402045,0.6277370989063008,0.8446566332878782,0.8329160898340373,0.8503062441670582,0.47083563304233833,0.0,0.570350064027733,1,1,0
ILSE,0.3359386926373219,0.44417511093329654,0.5783061237592757,0.5984476338932516,0.5194164607092793,0.8353769914175079,0.7905004445839868,0.4218341767291446,0.44417511093329654,0.43679023236814957,0.5783061237592757,0,0,1
IMI,0.3566135803898871,0.0738013930346064,0.5586272586683299,0.7484223863945224,0.5243575031863719,0.9057543899657464,0.43634978519073503,0.5919586488963243,0.0738013930346064,0.0,0.5586272586683299,0,1,0
IMMC,0.23555641476118805,0.436142153061472,0.489945569769632,0.5720510725162781,0.6000776530921799,0.8144103425612761,0.722609016866606,0.4613583084956355,0.436142153061472,0.0,0.489945569769632,0,1,1
INCX,0.38280366895666446,0.3436094850057445,0.45890858069176677,0.7140503375561095,0.6321927575318836,0.7816336000237112,0.7890389767077014,0.25276820647150267,0.3436094850057445,0.0,0.45890858069176677,1,1,0
INET,0.422757905988014,0.545972508690375,0.5419867495664901,0.5780568168975652,0.6299774216627327,0.8087592549966311,0.3724059040747778,0.5457709605421613,0.545972508690375,0.0,0.5419867495664901,1,1,0
INHX,0.2184967323705237,0.42868214655277465,0.5864027374535472,0.44331988266235284,0.6578480147259403,0.7993903947371128,0.7096439993319863,0.4218341767291446,0.42868214655277465,0.0,0.5864027374535472,0,1,1
INPC,0.33203142066290764,0.4637706667313757,0.4994819752488442,0.5402366082005963,0.53717699143754,0.8522235949656355,0.9112175490166203,0.5269109001524853,0.4637706667313757,0.572357121276666,0.4994819752488442,0,0,1
INVN,0.39340325139495047,0.5682368393232388,0.4358376058263671,0.7219496885485653,0.66800491345051,0.8290628675626416,0.6965896004164789,0.6142962632992724,0.5682368393232388,0.0,0.4358376058263671,0,1,1
INWK,0.38956140907708614,0.4580266744583741,0.22867193356844373,0.5001708146271522,0.4842439201884896,0.8362274491345446,0.7133415919733551,0.3997869571112572,0.4580266744583741,0.38891111873282025,0.22867193356844373,0,0,1
IOMI,0.36157146062668083,0.422749743654933,0.5316870539708922,0.5272022684310019,0.6504547607022605,0.7974195941767332,0.6193770806687775,0.5760222584038616,0.422749743654933,0.0,0.5316870539708922,0,1,0
IPAS,0.42360605400682605,0.5777454481423631,0.5279005068418394,0.5371492617915992,0.5119639882966159,0.8416965490644326,0.7395372807108378,0.23961252763300123,0.5777454481423631,0.7368062997280773,0.5279005068418394,1,0,1
IPCM,0.35462774906118194,0.39359922420062554,0.6886700197743938,0.6669703151844841,0.6081566475457979,0.834964556550294,0.27217719075321395,0.3997869571112572,0.39359922420062554,0.0,0.6886700197743938,1,0,1
IPDN,0.4284618126145417,0.2733265491631133,0.43695320343492394,0.7106866135900249,0.5577132984401612,0.7801897044841509,0.629356503845832,0.4674401793862738,0.2733265491631133,0.0,0.43695320343492394,1,1,0
IPGP,0.39012718363765214,0.48131610966009497,0.5980145330165165,0.4766093872789546,0.5303132000650643,0.8603412901367824,0.5809582246729773,0.5760222584038616,0.48131610966009497,0.5166788264468255,0.5980145330165165,0,0,1
IPHI,0.3971967643935239,0.43049855612756505,0.6915146927527238,0.5857580692862541,0.6297303917036584,0.8341973136209133,0.8329527058653958,0.6415748500607114,0.43049855612756505,0.44964431302260927,0.6915146927527238,0,0,1
IPHS,0.4019692110920328,0.3594236956435427,0.7683798733235516,0.41598288448685217,0.5536492231485173,0.8344857270534739,0.6111697453398679,0.7301509353736718,0.3594236956435427,0.0,0.7683798733235516,0,1,1
IPI,0.3999000953955622,0.37099407410469604,0.6747909673503276,0.6212379569786196,0.5864932778139994,0.9222079180256215,0.703478111483777,0.5547493684998276,0.37099407410469604,0.5227579585747103,0.6747909673503276,0,0,1
IPMT,0.3412731120270894,0.39888793435269754,0.5838828726118095,0.3742033302472863,0.6440240919979017,0.8345306515446825,0.8985324304292038,0.37587445783244444,0.39888793435269754,0.4054801330382267,0.5838828726118095,1,0,1
IRWD,0.33388036277945027,0.511729572976229,0.490518376045201,0.7740014765155316,0.6692131593746179,0.8547148718994972,0.46704296573652904,0.8755594089335857,0.511729572976229,0.0,0.490518376045201,0,1,1
ISLN,0.3428911485568674,0.5527761974117962,0.3933146601601387,0.5766183284245285,0.5071612264605757,0.8544970920652278,0.6113132884355093,0.4551427594665266,0.5527761974117962,0.5071438223115086,0.3933146601601387,0,0,1
ITC,0.38280366895666446,0.3817636707691956,0.4563177093509738,0.6183451182680568,0.6578357821593516,0.8360291029229501,0.8074593276888347,0.35873005142075776,0.3817636707691956,0.5313292845913056,0.4563177093509738,0,0,0
ITLN,0.34472644726520174,0.451182525746071,0.5444491726356,0.5622946743095345,0.6464473463332812,0.8105101363701238,0.7682025666205472,0.4551427594665266,0.451182525746071,0.0,0.5444491726356,0,1,1
IVII,0.4291546013444083,0.4688103375574648,0.674307995438644,0.5587851470618708,0.5154124850513739,0.8116006454530447,0.9999999999999999,0.32096789480384513,0.4688103375574648,0.5503212081491046,0.674307995438644,1,0,1
IWA,0.4047333318084917,0.29684098412979504,0.6036685490143803,0.5793928293627802,0.521074762343402,0.8782764781025745,0.8218936081871084,0.5269109001524853,0.29684098412979504,0.0,0.6036685490143803,0,0,1
JOR,0.31272462642343934,0.3880150849346726,0.6237818595675535,0.606452607521921,0.4945768687780197,0.8480199493673954,0.5516215960629123,0.6415748500607114,0.3880150849346726,0.0,0.6237818595675535,0,1,0
KAR,0.32301808619631156,0.4986455705766867,0.8632514666850668,0.6223861510766953,0.6159131724927969,0.8691035830741666,0.6889810436811122,0.5169872118829152,0.4986455705766867,0.0,0.8632514666850668,0,1,1
KBAY,0.40562024857421286,0.4725549341688662,0.6447664240889475,0.5725677137837129,0.5383565348843422,0.8356321095852497,0.3113832689219618,0.580091337191302,0.4725549341688662,0.0,0.6447664240889475,1,1,1
KCI,0.41085794575723256,0.43356406503750544,0.6372189505549029,0.38775022570529327,0.5112936564509691,0.898137411858068,0.5308455435846313,0.5718937749115146,0.43356406503750544,0.4149132666831218,0.6372189505549029,0,0,1
KEYW,0.3523545396559045,0.37895053118330313,0.5086057673139983,0.4858084044498852,0.6293362698316309,0.8340446144336507,0.8652147037965687,0.4849383020375314,0.37895053118330313,0.0,0.5086057673139983,1,1,1
KIOR,0.33958812664750604,0.447758144320081,0.482111238073633,0.4922447123195017,0.6970428561387807,0.8462281713870443,0.5665203958826892,0.5760222584038616,0.447758144320081,0.0,0.482111238073633,0,1,0
KIPS,0.33470918904490254,0.5606059413222029,0.7310154486918901,0.5985204567889407,0.6312251689346406,0.7733556090928322,0.7951957819219213,0.5118916488589594,0.5606059413222029,1.0,0.7310154486918901,0,0,0
KNOL,0.2203786062164761,0.4425616221907718,0.4585869864789136,0.39150040756258675,0.5649369197049015,0.8139923230681825,0.575336960048175,0.49053840774067037,0.4425616221907718,0.0,0.4585869864789136,0,1,1
KNTA,0.3315961039467004,0.473893014545268,0.45898428655142753,0.44155921816830473,0.6910373542401559,0.8110736428662211,0.6314564242124561,0.21130931621201132,0.473893014545268,0.0,0.45898428655142753,1,1,1
KNXA,0.3431800633147468,0.4206900922582472,0.564753637245327,0.5808656884442386,0.6441416870391783,0.8162337920722688,0.6396513884918161,0.496029766625831,0.4206900922582472,0.0,0.564753637245327,1,1,1
KONA,0.38511805380923453,0.3431257128475438,0.5433417330493688,0.3447243492766703,0.6153801498190444,0.7951681121052216,0.5687764319269188,0.5169872118829152,0.3431257128475438,0.36246012433429736,0.5433417330493688,0,0,1
KORS,0.394185781565014,0.45328456895164104,0.45785385537115264,0.9409227571663993,0.39660030619716535,0.9129859215318279,0.7728100479923754,0.5677041264796688,0.45328456895164104,0.48074985676913606,0.45785385537115264,0,0,1
KRA,0.4099183550523975,0.3958355486048485,0.728575935738915,0.5042207642087064,0.5329554517993447,0.8437410895074426,0.7012087588539969,0.7253576664422831,0.3958355486048485,0.0,0.728575935738915,0,1,1
LDIS,0.4045503638821672,0.4741794568825144,0.44025886430558714,0.34335487842413054,0.5814325941607128,0.8249765767486257,0.793320015959082,0.4288171511862472,0.4741794568825144,0.4252903702829902,0.44025886430558714,0,0,0
LGBT,0.3166145078816725,0.42730886934418155,0.5099377805612209,0.44385362437754633,0.798130095562085,0.884722675540246,0.7199441913762097,0.4218341767291446,0.42730886934418155,0.0,0.5099377805612209,1,1,1
LHCG,0.40711287336644064,0.42659926575654983,0.5389225314144976,0.4750053917863442,0.5663689938261777,0.8264011904520356,0.691163341409411,0.41467439945498696,0.42659926575654983,0.4252903702829902,0.5389225314144976,1,0,1
LIMC,0.3983411291738857,0.39672586358666584,0.4019266431677382,0.5140795097195969,0.5182673491411461,0.8152757558429844,0.7548808045028443,0.31068326698729587,0.39672586358666584,0.36246012433429736,0.4019266431677382,0,0,1
LIMS,0.40085442741373717,0.45540728672729863,0.5747866436255133,0.6306863074491966,0.7175664173354833,0.7915165007568942,0.6511152035553048,0.5411725487098266,0.45540728672729863,0.0,0.5747866436255133,1,1,1
LINC,0.40417843929867675,0.5256103637976337,0.45657567359171214,0.49566234322063774,0.6397572257456625,0.8258354680456164,0.6311441768613755,0.5118916488589594,0.5256103637976337,0.0,0.45657567359171214,1,0,1
LLNW,0.35555397063657906,0.48833204839914246,0.6326608266930915,0.6539553306103206,0.5036879378888012,0.8745458627997291,0.6440750242707544,0.5411725487098266,0.48833204839914246,0.5358322898371244,0.6326608266930915,1,0,1
LMAT,0.3703360122229068,0.3892529555420554,0.7425892942438954,0.4494633650493595,0.5482933391598351,0.7975161673161555,0.7487587138148283,0.5411725487098266,0.3892529555420554,0.0,0.7425892942438954,0,1,0
LNKD,0.3921190149502041,0.639581887471337,0.3735300750353967,0.5679867793629285,0.6543597779709158,0.8986631605069993,0.5683700183722266,0.7301509353736718,0.639581887471337,0.3254872647376677,0.3735300750353967,1,0,1
LOCK,0.33848906903982845,0.5057132677100161,0.5772921930020194,0.7939581824296752,0.46609258757022826,0.8418376529975794,0.6403019775746801,0.7104702240985533,0.5057132677100161,0.0,0.5772921930020194,1,1,0
LOGM,0.3450590766675118,0.41384355509291837,0.4017306772185072,0.6733266471644611,0.5102687130734228,0.8423878886650107,0.6077811039574263,0.580091337191302,0.41384355509291837,0.4054801330382267,0.4017306772185072,1,0,1
LPI,0.40711287336644064,0.5503623164852012,0.6924681398851549,0.6702465949137323,0.5278372759291716,0.8708080651946845,0.7728100479923754,0.713006528961985,0.5503623164852012,0.0,0.6924681398851549,0,1,1
LPR,0.3999000953955622,0.5109244829715762,0.7058166507233559,0.7840604824970284,0.5918608476097238,0.8536710369320406,0.5612174948501648,0.496029766625831,0.5109244829715762,0.0,0.7058166507233559,0,1,0
LQDT,0.39455849441206997,0.4313897523166309,0.23906161972724194,0.43520021254486846,0.6383365441363283,0.8310269266747358,0.5912294192021637,0.4674401793862738,0.4313897523166309,0.0,0.23906161972724194,1,0,1
LTM,0.4083448036261757,0.4214826924569082,0.3122915410177711,0.5272022684310019,0.5115688399317073,0.8569621602518003,0.6607818162508172,0.3308915830734154,0.4214826924569082,0.3028534321386899,0.3122915410177711,1,0,1
LULU,0.3789806025839913,0.43864737935415365,0.5058112041427738,0.6425226356432419,0.46124695167552276,0.8658982546149975,0.4802974202016753,0.6694133184080538,0.43864737935415365,0.5,0.5058112041427738,0,0,0
LUNA,0.34687098385853254,0.3895288923710384,0.3797055193277852,0.7954508482975987,0.5721218584527039,0.7815749313393496,0.5480476277975103,0.5547493684998276,0.3895288923710384,0.0,0.3797055193277852,1,1,0
LVS,0.5225572675757233,0.6737162768084547,0.5273802684341398,0.7132253011277213,0.4990618062960373,0.9120020696224395,0.8067285851734943,0.5547493684998276,0.6737162768084547,0.5428835233189815,0.5273802684341398,1,0,1
MA,0.39617337434533545,0.2489307185014252,0.5964941006290196,0.40325871429344734,0.7537283892793039,0.8671027393336129,0.39920809078330155,0.610693716534057,0.2489307185014252,0.0,0.5964941006290196,1,1,0
MACK,0.3321787474708007,0.5332619815582692,0.5228826873380079,0.6770179707459134,0.7495629336626455,0.8280772488628524,0.8222345800418064,0.7720415754829316,0.5332619815582692,0.0,0.5228826873380079,0,1,0
MAKO,0.32866662705144367,0.43425401045437895,0.5895767899382296,0.652545571184431,0.6070970593091753,0.807939355817094,0.6328973487248862,0.496029766625831,0.43425401045437895,0.0,0.5895767899382296,0,1,0
MANU,0.39012718363765214,0.6046587137189072,0.430978607783413,0.901123713505566,0.5673817624169492,0.8607573069829504,0.7431021270994861,0.7325174437164405,0.6046587137189072,0.0,0.430978607783413,1,1,0
MAPP,0.326099655548378,0.44517519618050216,0.4934552369186136,0.4988060927128812,0.6504409169171437,0.8196027933818697,0.7991442195525634,0.4613583084956355,0.44517519618050216,0.0,0.4934552369186136,0,1,1
MASI,0.43096553036483176,0.4689890762292682,0.7229063911129057,0.5524281474703718,0.5351880234686978,0.862901844392274,0.44070652877451477,0.5364981266373706,0.4689890762292682,0.0,0.7229063911129057,0,0,1
MATH,0.3308915880824736,0.44832038308003813,0.6924969339540228,0.4620478006710818,0.5671013768993788,0.0,0.6642303186210541,0.31068326698729587,0.44832038308003813,0.0,0.6924969339540228,0,1,0
MBLX,0.31544628489082804,0.39382040986722217,0.6592752892508917,0.5727425817581074,0.7856858089430706,0.8935866338807299,0.6863960339823999,0.6033479503701514,0.39382040986722217,0.4252903702829902,0.6592752892508917,1,0,1
MBRX,0.2548543121766179,0.4322516414942219,0.4122243500967211,0.49896449413859395,0.6577880749048568,0.7967355075977228,0.793320015959082,0.49053840774067037,0.4322516414942219,0.0,0.4122243500967211,0,1,0
MCP,0.3420589839273823,0.3960044883466098,0.6556034389897036,0.6735648889157263,0.6827797646410643,0.8751451025696892,0.7970913089189707,0.5219925831993074,0.3960044883466098,0.0,0.6556034389897036,0,1,0
MDAS,0.394185781565014,0.41464903386167784,0.6121523747981295,0.40645695412645955,0.6428490740246688,0.8658779987000639,0.8249799036252122,0.6282643417101749,0.41464903386167784,0.4054801330382267,0.6121523747981295,1,0,1
MDMD,0.40321097840886727,0.43259371899703447,0.49259125919331126,0.7320174302020787,0.5204106576499289,0.8132357966744364,0.7887744364538124,0.7079109659380295,0.43259371899703447,0.0,0.49259125919331126,1,1,0
MDSO,0.38984839760950113,0.4310574246486443,0.6344953222958354,0.5758332180686465,0.6919693813816005,0.8123572277173639,0.5188242783558853,0.5996022519457574,0.4310574246486443,0.5503212081491046,0.6344953222958354,1,0,0
MEDE,0.40379815511942496,0.4123268411257588,0.7217158065467693,0.6355006892754935,0.6617091819593913,0.8080669391337457,0.5809582246729773,0.6723438741323123,0.4123268411257588,0.0,0.7217158065467693,1,1,0
MEDH,0.392563688277145,0.6289026866057632,0.7059833708711589,0.703670096143164,0.703596454020461,0.8033545130645343,0.6730723385024974,0.5634514734587984,0.6289026866057632,0.0,0.7059833708711589,1,1,1
MELA,0.3153037135300757,0.3798842474726906,0.5802826155698828,0.3778275544311091,0.6781970855198481,0.8699295597147536,0.5837477664041902,0.27737468424991385,0.3798842474726906,0.0,0.5802826155698828,0,1,1
MEMS,0.3812275135865555,0.44136398677133737,0.41979584792546687,0.5896580670079381,0.5559975370861588,0.8169090470828205,0.7682025666205472,0.6383054946114103,0.44136398677133737,0.0,0.41979584792546687,0,1,1
MEND,0.33262769814207893,0.4603252893129217,0.7975060649321906,0.594766413719727,0.6037895762680705,0.7990999036733285,0.6849492719768474,0.4613583084956355,0.4603252893129217,0.0,0.7975060649321906,0,1,1
MFLX,0.3996516459755865,0.45892517035524905,0.6138343003250999,0.385401590359979,0.5275443816236441,0.8137623270541621,0.7543682873545627,0.5118916488589594,0.45892517035524905,0.0,0.6138343003250999,0,1,1
MG,0.39658607997975864,0.40476780218066144,0.6343553669423754,0.5609155904886156,0.6219149003686241,0.8358630688387791,0.640889985174976,0.648002310749544,0.40476780218066144,0.0,0.6343553669423754,1,1,1
MHGC,0.34028718579364853,0.3210290074311164,0.5698356337341828,0.5059813148180731,0.4897181236014053,0.8748355394550454,0.5911317891024953,0.6542869270879882,0.3210290074311164,0.0,0.5698356337341828,1,0,0
MIPI,0.32879101401585864,0.4870677284496061,0.3964069629046967,0.646975425330813,0.5821305656453326,0.8213768380295158,0.5999037586308339,0.6837715338424367,0.4870677284496061,0.0,0.3964069629046967,0,1,1
MJN,0.42063583949281586,0.46203932576857853,0.6603926888581388,0.6508669980629653,0.5599820206880712,0.9009817129721366,0.6806216406079345,0.6349979002199012,0.46203932576857853,0.4054801330382267,0.6603926888581388,0,0,1
MKTG,0.39340325139495047,0.5385037624977393,0.5128059804483565,0.632033783419091,0.633576720612665,0.833527639677823,0.6424199230293471,0.5014165218121224,0.5385037624977393,0.6674165735606047,0.5128059804483565,1,0,1
MLNX,0.3956129477783018,0.48317355916599714,0.6663983229033013,0.4750979388254881,0.7781961057850236,0.838890365959726,0.6996605074806039,0.3497516434630914,0.48317355916599714,0.5108729549290355,0.6663983229033013,0,0,1
MM,0.3703360122229068,0.5550549611875116,0.46776495945548957,0.7286062741987943,0.5773180197934115,0.863677238759149,0.8222345800418064,0.580091337191302,0.5550549611875116,0.6694329500821696,0.46776495945548957,1,0,1
MNKD,0.30866989180533283,0.49566095305908264,0.6613203263068241,0.657201432745782,0.7286162172096555,0.8286912966047107,0.45598346159272696,0.21130931621201132,0.49566095305908264,0.0,0.6613203263068241,0,0,1
MNTA,0.31544628489082804,0.4750010536365288,0.3615136819283298,0.5648479828896023,0.7167149423472748,0.8041982901379441,0.6156654291323342,0.5591338919342176,0.4750010536365288,0.0,0.3615136819283298,0,1,1
MOH,0.41072638011186485,0.4449018131077473,0.3263372838386025,0.4299373183185721,0.5016167293806986,0.8286912959988844,0.6278883947103644,0.3404788095583007,0.4449018131077473,0.30867895949930413,0.3263372838386025,0,0,0
MOTR,0.29413256661589826,0.5374907808399325,0.806281907192361,0.928590339057425,0.6965152584356529,0.886091524007328,0.6828147320078725,0.6604349104503874,0.5374907808399325,0.0,0.806281907192361,0,1,1
MOTV,0.3812275135865555,0.49060059234194553,0.6476492804636267,0.6821611037827056,0.6875239169468729,0.810591229599171,0.7543682873545627,0.41467439945498696,0.49060059234194553,0.0,0.6476492804636267,1,1,1
MPO,0.42479351904115015,0.3866556967543138,0.6732840141270564,0.704175394502429,0.5640675232877641,0.9507346159593025,0.5488434744766371,0.5067025840663658,0.3866556967543138,0.0,0.6732840141270564,0,1,1
MPWR,0.34687098385853254,0.48440748361790165,0.8504335088448369,0.5564309488457333,0.5330833295600693,0.8127054019945062,0.8337971765528833,0.44228617753234023,0.48440748361790165,0.3968502629920499,0.8504335088448369,0,0,1
MRC,0.3983411291738857,0.4702598911215885,0.8532569363126965,0.6062970497435919,0.5470402503014917,0.8843521825443331,0.5864970619881277,0.6893167330127038,0.4702598911215885,0.0,0.8532569363126965,0,1,1
MRIN,0.3321787474708007,0.4565968403762709,0.4987936388301022,0.5653754006617124,0.6620451712617426,0.8394204327729334,0.7026569513886214,0.60704468401273,0.4565968403762709,0.5503212081491046,0.4987936388301022,1,0,1
MRT,0.38687251868691896,0.3056743430372893,0.6223189234594912,0.6023263118338414,0.5043513625705736,0.850232305510555,0.5794160517952263,0.5317451391812539,0.3056743430372893,0.5108729549290355,0.6223189234594912,0,0,1
MTDR,0.3472687730508631,0.45587044250144904,0.6314234141342514,0.7267149093423867,0.5931057190582374,0.8476581282708975,0.8286644923038358,0.713006528961985,0.45587044250144904,0.0,0.6314234141342514,0,1,0
MTSI,0.3594445108592581,0.5596629841556412,0.5905315430856135,0.7410192369008397,0.5749865132319462,0.8397824581093831,0.7572741843462383,0.6865577248197404,0.5596629841556412,0.3815714141844439,0.5905315430856135,0,0,1
MUSA,0.39117070480863836,0.41557937278563745,0.6686345875766695,0.680609731442939,0.486161569623947,0.8587303910556107,0.712602160791594,0.5591338919342176,0.41557937278563745,0.4721631957086834,0.6686345875766695,0,0,0
MXL,0.39117070480863836,0.4796887495116178,0.5839722689171114,0.6583481665040138,0.7158914453930482,0.839028372821846,0.845123096162556,0.5411725487098266,0.4796887495116178,0.5503212081491046,0.5839722689171114,0,0,1
MYOG,0.2302116555673398,0.4939833197046226,0.49245231775298004,0.4633613687381853,0.7297943380781852,0.8232149057353261,0.6875705256349133,0.4073286332910814,0.4939833197046226,0.0,0.49245231775298004,0,1,1
N,0.33649358514713684,0.6007487105867518,0.45984122938878835,0.4367349967762926,0.5645563883808725,0.8588373515266888,0.5598091112196728,0.3674321563797286,0.6007487105867518,0.9256424845496578,0.45984122938878835,1,0,1
NCIT,0.40562024857421286,0.35833742466528407,0.27213760431928247,0.6954125135322803,0.5881675733082555,0.8175316505518792,0.4795496249824055,0.4288171511862472,0.35833742466528407,0.0,0.27213760431928247,1,1,1
NCMI,0.34408594446605495,0.3692761066649318,0.5110279556320387,0.5703981446850865,0.5816941538943291,0.9077956298056084,0.6996605074806039,0.4487875235505724,0.3692761066649318,0.4721631957086834,0.5110279556320387,1,0,1
NETL,0.29948758842136947,0.41707731450569524,0.7170876837087634,0.41320233803146145,0.5907662743055229,0.7966713816274328,0.5402371155264893,0.47922505526600234,0.41707731450569524,0.0,0.7170876837087634,0,1,0
NEXT,0.34408594446605495,0.4095210870376328,0.38330317181312834,0.5505442197904863,0.5089008492029894,0.8302743421945005,0.5996845045682864,0.5634514734587984,0.4095210870376328,0.0,0.38330317181312834,0,1,1
NGSX,0.3160972126077294,0.40923543501300436,0.5305570806313589,0.493948838038103,0.6660173712313286,0.8035758180769111,0.7493180324147082,0.4551427594665266,0.40923543501300436,0.0,0.5305570806313589,0,1,0
